,userid,construction_type,tag,verb,pronoun,preposition,goal,goal_det,goal_noun,theme_type,goal_type,latitude,longitude
2535,5634146,it+nominal,prepositional_dative,owes,it,to,her friend,her,friend,pronominal,nominal,52.4750743,-1.8298330000000005
2536,5153097,it+nominal,prepositional_dative,sent,it,to,my mum,my,mum,pronominal,nominal,51.5073509,-0.12775830000000002
2537,4677615,it+nominal,prepositional_dative,owe,it,to,the mother,the,mother,pronominal,nominal,51.48926268395567,-0.088160593963711
2538,4606483,it+nominal,prepositional_dative,send,it,to,your mp,your,mp,pronominal,nominal,52.63687779999999,-1.1397592
2539,1362625,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.426521,-3.066215
2540,1987024,it+nominal,prepositional_dative,leave,it,to,your girls,your,girls,pronominal,nominal,51.5073509,-0.12775830000000002
2541,690890,it+nominal,prepositional_dative,lent,it,to,my friend,my,friend,pronominal,nominal,53.34980529999999,-6.260309700000001
2542,66118,it+nominal,prepositional_dative,leave,it,to,the kids,the,kids,pronominal,nominal,53.452889,-2.63508
2543,1519829,it+nominal,prepositional_dative,showed,it,to,the girl,the,girl,pronominal,nominal,55.735435,-3.836552
2544,3622374,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,52.95478320000001,-1.1581086
2545,6348902,it+nominal,prepositional_dative,give,it,to,the kids,the,kids,pronominal,nominal,51.49973120000001,-0.0333865
2546,6348902,it+nominal,prepositional_dative,give,it,to,the kids,the,kids,pronominal,nominal,51.49973120000001,-0.0333865
2547,6247651,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,52.486243,-1.890401
2548,6247651,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,52.4750743,-1.8298330000000005
2549,1013140,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,53.34980529999999,-6.260309700000001
2550,6122784,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,50.99750666473128,-3.927118568193401
2551,3785454,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,52.511716177987786,0.08575741063804401
2552,3785454,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,52.511716177987786,0.08575741063804401
2553,4611407,it+nominal,prepositional_dative,bring,it,to,your house,your,house,pronominal,nominal,52.4750743,-1.8298330000000005
2554,3687816,it+nominal,prepositional_dative,give,it,to,that man,that,man,pronominal,nominal,53.49459763270256,-6.23571953927674
2555,5261733,it+nominal,prepositional_dative,gave,it,to,my mum,my,mum,pronominal,nominal,51.5073509,-0.12775830000000002
2556,5261733,it+nominal,prepositional_dative,gave,it,to,my mum,my,mum,pronominal,nominal,50.9097004,-1.4043508999999998
2557,5261733,it+nominal,prepositional_dative,gave,it,to,my mum,my,mum,pronominal,nominal,51.556619,0.076251
2558,4177519,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,54.52361,-1.559458
2559,2634945,it+nominal,prepositional_dative,feed,it,to,your kids,your,kids,pronominal,nominal,52.486243,-1.890401
2560,2822414,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.5073509,-0.12775830000000002
2561,6424473,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,55.853172,-4.3092685999999985
2562,1550314,it+nominal,prepositional_dative,suggest,it,to,the team,the,team,pronominal,nominal,53.40019915774378,-2.326774066534629
2563,1186817,it+nominal,prepositional_dative,giving,it,to,the eu,the,eu,pronominal,nominal,52.95478320000001,-1.1581086
2564,220994,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.46468568422318,-0.070603094239376
2565,1049907,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.68687115861101,-4.140761062988327
2566,2855341,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,54.597285,-5.93012
2567,3251711,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
2568,3893690,it+nominal,prepositional_dative,showing,it,to,my daughter,my,daughter,pronominal,nominal,51.5073509,-0.12775830000000002
2569,2206773,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,51.50009168353514,-0.14893559343778198
2570,5247603,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.454513,-2.58791
2571,5879593,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,53.54286515802092,-2.116869067235112
2572,1676979,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,53.841963,-0.435093
2573,1676979,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,53.841963,-0.435093
2574,811271,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,51.454513,-2.58791
2575,2571393,it+nominal,prepositional_dative,message,it,to,your children,your,children,pronominal,nominal,52.804157663182046,-2.104832571471225
2576,282777,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,52.349557,-1.58073
2577,1733017,it+nominal,prepositional_dative,introduced,it,to,the world,the,world,pronominal,nominal,51.5073509,-0.12775830000000002
2578,2358065,it+nominal,prepositional_dative,owe,it,to,the world,the,world,pronominal,nominal,51.3689461,-0.3824197
2579,1855072,it+nominal,prepositional_dative,handed,it,to,a bus,a,bus,pronominal,nominal,51.39431968525401,0.026299404614119
2580,6327328,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,54.77525,-1.584852
2581,1709373,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,53.8007554,-1.5490774
2582,1709373,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,53.8007554,-1.5490774
2583,1709373,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,53.8007554,-1.5490774
2584,1709373,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,53.8007554,-1.5490774
2585,1398186,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,51.5073509,-0.12775830000000002
2586,5372451,it+nominal,prepositional_dative,give,it,to,my dog,my,dog,pronominal,nominal,53.763201,-2.70309
2587,6291456,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.5073509,-0.12775830000000002
2588,439684,it+nominal,prepositional_dative,prove,it,to,my kids,my,kids,pronominal,nominal,53.44720665498678,-2.729829563404965
2589,439684,it+nominal,prepositional_dative,prove,it,to,my kids,my,kids,pronominal,nominal,53.44720665498678,-2.729829563404965
2590,6279160,it+nominal,prepositional_dative,donate,it,to,the children,the,children,pronominal,nominal,51.5073509,-0.12775830000000002
2591,4520105,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.5073509,-0.12775830000000002
2592,2547879,it+nominal,prepositional_dative,release,it,to,the world,the,world,pronominal,nominal,51.507114543610676,-0.127317643562162
2593,2547879,it+nominal,prepositional_dative,release,it,to,the world,the,world,pronominal,nominal,51.507114543610676,-0.127317643562162
2594,1927773,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,53.40837140000001,-2.9915726
2595,4588991,it+nominal,prepositional_dative,read,it,to,my children,my,children,pronominal,nominal,51.644372164445976,-3.231377569726904
2596,2648053,it+nominal,prepositional_dative,send,it,to,my team,my,team,pronominal,nominal,55.953252,-3.188267
2597,3712532,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,52.95478320000001,-1.1581086
2598,3712532,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,52.95478320000001,-1.1581086
2599,2649875,it+nominal,prepositional_dative,gave,it,to,her friend,her,friend,pronominal,nominal,50.07394896057763,-5.698675068474631
2600,3724657,it+nominal,prepositional_dative,send,it,to,the man,the,man,pronominal,nominal,54.08535,-0.198802
2601,5495258,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,53.72852365453335,-2.483750063580392
2602,4664670,it+nominal,prepositional_dative,put,it,to,a people,a,people,pronominal,nominal,54.53577765457034,-1.5538280656204149
2603,3515591,it+nominal,prepositional_dative,show,it,to,the kids,the,kids,pronominal,nominal,51.4414579,-0.0117006
2604,343818,it+nominal,prepositional_dative,attach,it,to,an email,an,email,pronominal,nominal,50.82253,-0.137163
2605,4078656,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,51.0781599,-4.058338
2606,4007534,it+nominal,prepositional_dative,dedicate,it,to,his son,his,son,pronominal,nominal,52.056736,1.14822
2607,4639439,it+nominal,prepositional_dative,apply,it,to,your face,your,face,pronominal,nominal,53.584184155823486,-2.434952064733921
2608,1566452,it+nominal,prepositional_dative,singing,it,to,my daughter,my,daughter,pronominal,nominal,53.18909815803898,-2.519758566334873
2609,59001,it+nominal,prepositional_dative,say,it,to,their face,their,face,pronominal,nominal,53.40837140000001,-2.9915726
2610,5434979,it+nominal,prepositional_dative,send,it,to,my mother,my,mother,pronominal,nominal,51.5073509,-0.12775830000000002
2611,5434979,it+nominal,prepositional_dative,send,it,to,my mum,my,mum,pronominal,nominal,51.5073509,-0.12775830000000002
2612,3807056,it+nominal,prepositional_dative,announce,it,to,the world,the,world,pronominal,nominal,51.34919960000001,-1.9927105
2613,4627489,it+nominal,prepositional_dative,proved,it,to,your face,your,face,pronominal,nominal,53.40370328573188,-2.916645769238425
2614,5645328,it+nominal,prepositional_dative,owe,it,to,the world,the,world,pronominal,nominal,51.75428567554068,-1.233433083800213
2615,5629993,it+nominal,prepositional_dative,giving,it,to,my boy,my,boy,pronominal,nominal,51.5424361831868,-0.15940259311419194
2616,1417092,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,53.4807593,-2.2426305
2617,3640355,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,53.8108176,-1.7626099999999998
2618,3640355,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,53.8108176,-1.7626099999999998
2619,4636693,it+nominal,prepositional_dative,showing,it,to,my daughter,my,daughter,pronominal,nominal,51.105097,-2.9262307
2620,4109368,it+nominal,prepositional_dative,puts,it,to,the team,the,team,pronominal,nominal,54.597285,-5.93012
2621,4872580,it+nominal,prepositional_dative,gift,it,to,my boyfriend,my,boyfriend,pronominal,nominal,55.6115669,-4.6696364
2622,3293357,it+nominal,prepositional_dative,suggest,it,to,a friend,a,friend,pronominal,nominal,51.5073509,-0.12775830000000002
2623,6116482,it+nominal,prepositional_dative,bring,it,to,their attention,their,attention,pronominal,nominal,51.627903,0.418397
2624,3874719,it+nominal,prepositional_dative,recommend,it,to,a friend,a,friend,pronominal,nominal,51.44051418303791,-0.30699559257628
2625,1406723,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,51.40681217957807,-0.948341087909899
2626,206563,it+nominal,prepositional_dative,offered,it,to,his girlfriend,his,girlfriend,pronominal,nominal,51.903862625520325,-9.033306029107486
2627,6504099,it+nominal,prepositional_dative,send,it,to,my mum,my,mum,pronominal,nominal,51.48863698272939,-3.1781437127194017
2628,953458,it+nominal,prepositional_dative,announcing,it,to,the world,the,world,pronominal,nominal,51.5073509,-0.12775830000000002
2629,6298052,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,55.864237,-4.251806
2630,1630703,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,51.5073509,-0.12775830000000002
8383,2769825,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,53.40837140000001,-2.9915726
2632,2241375,it+nominal,prepositional_dative,sent,it,to,my dad,my,dad,pronominal,nominal,53.4807593,-2.2426305
2633,1933975,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,54.99205515089752,-1.645361062357704
31,4633554,it+nominal,prepositional_dative,showed,it,to,his mum,his,mum,pronominal,nominal,51.468568680983886,-0.631511089952163
2635,2779520,it+nominal,prepositional_dative,sent,it,to,her friend,her,friend,pronominal,nominal,54.3502798,-6.652792
2636,4130797,it+nominal,prepositional_dative,give,it,to,the bus,the,bus,pronominal,nominal,52.6308859,1.297355
2637,3793592,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,51.2787075,0.5217254
2638,3670557,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,51.5073509,-0.12775830000000002
2639,1000884,it+nominal,prepositional_dative,sent,it,to,my son,my,son,pronominal,nominal,53.36757015888594,-2.173983067811433
2640,4496177,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.95996510000001,-1.0872979
2641,3712299,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,53.34980529999999,-6.260309700000001
2642,5894092,it+nominal,prepositional_dative,bring,it,to,our attention,our,attention,pronominal,nominal,54.2341736578577,-1.3487325688174752
2643,4691751,it+nominal,prepositional_dative,sing,it,to,the kids,the,kids,pronominal,nominal,50.9280143,-0.4617075
2644,5373466,it+nominal,prepositional_dative,showed,it,to,the man,the,man,pronominal,nominal,54.99155714809442,-2.111304559086626
2645,1062310,it+nominal,prepositional_dative,sent,it,to,my mum,my,mum,pronominal,nominal,53.5768647,-2.4282192000000005
2646,3957974,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.01939616140485,-2.154012069908965
2647,4467649,it+nominal,prepositional_dative,play,it,to,the players,the,players,pronominal,nominal,53.40837140000001,-2.9915726
2648,6443911,it+nominal,prepositional_dative,bring,it,to,your attention,your,attention,pronominal,nominal,51.454513,-2.58791
2649,3716278,it+nominal,prepositional_dative,showed,it,to,my friends,my,friends,pronominal,nominal,53.8007554,-1.5490774
2650,3406761,it+nominal,prepositional_dative,say,it,to,your boy,your,boy,pronominal,nominal,51.6118841824191,-0.21089409232239895
2651,719316,it+nominal,prepositional_dative,give,it,to,my mum,my,mum,pronominal,nominal,52.41191266935471,-1.5186510779627418
2652,4078326,it+nominal,prepositional_dative,explain,it,to,my mum,my,mum,pronominal,nominal,55.2082542,-2.0784138
2653,4621430,it+nominal,prepositional_dative,send,it,to,the world,the,world,pronominal,nominal,51.51448018375678,-0.092910093782144
2654,3601979,it+nominal,prepositional_dative,give,it,to,my mum,my,mum,pronominal,nominal,51.60010286935466,-0.262914454671413
2655,4754168,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,52.302419,-0.693964
2656,3798876,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,52.95478320000001,-1.1581086
2657,5267424,it+nominal,prepositional_dative,offer,it,to,your man,your,man,pronominal,nominal,53.609713600000006,-2.1561
2658,5154912,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.867795,-1.912358
8382,2769825,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,53.40837140000001,-2.9915726
2660,2402594,it+nominal,prepositional_dative,stuck,it,to,the man,the,man,pronominal,nominal,51.5073509,-0.12775830000000002
