,placename,awful,awfully,bare,dead,pretty,proper,pure,rather,real,really,right,so,very,well,wicked,wild,longitude,latitude
259,Bangor,0.023940064196009022,0.2527603214702557,0.04313155043998772,0.22100304912266316,0.2557032983872579,0.3329959857069882,0.014538672134873068,0.619781225592102,0.20886920104588255,0.567809046557142,0.09434887856714523,0.325148492603635,0.5498436624288371,0.34252487211462496,0.10774178516221469,0.06529955528994202,-4.129263,53.22739
260,Waterford,0.16957254533452656,0.16602336685838273,0.05147014220226513,0.011071101466996896,0.30851217525380237,0.07011493558948058,0.13395857649287107,0.2099542625350271,0.20909471719317357,0.4925842738715215,0.16136614716227057,0.24892217088968938,0.7863202167094383,0.0471187250708532,1.0,0.01,-7.110070200000001,52.25932
261,Lincoln,0.02494069813897092,0.1312721340011387,0.07893329515716112,0.17679526824953012,0.326073814218542,0.30305115754168166,0.03995632642403388,0.8841936395905572,0.20921769929225648,0.7372209654958378,0.11386348075822507,0.4308073887558758,0.4036428374777541,0.1619074242680312,0.3619054787139992,0.18506957112919864,-0.540579,53.23069
262,Woking,0.029206339042827652,0.23972032018889072,0.16207656089181355,0.08418150898907345,0.48331309413558865,0.15611787340283573,0.025647028053814323,0.7518197124247844,0.21010207749258947,0.6292672029194697,0.02617980845926803,0.45691065697977434,0.46723486524488006,0.058499168828183026,0.1783863243453291,0.012162987050372493,-0.5600349,51.31677
263,Girvan,0.014844049369535161,0.13791099741374016,0.01,0.2899938512625963,0.025865028454687328,0.24832636362164343,0.7427302673351245,0.3619691846200821,0.21074589730130963,0.37400088022869904,0.9848923808369222,0.8876355597209414,0.01,0.4382951625464478,0.09231285180922509,0.01,-4.8542179,55.240159999999996
264,Aberdeen,0.02307824994760673,0.14045116254390802,0.01,0.09080528668587334,0.6195351097773384,0.22365147913197708,0.11303211821510038,0.5763524841617483,0.21250401836517016,0.5550163002837334,0.1962704490190057,0.7882484450319598,0.11736993992310947,0.12287776971408597,0.14754399730183276,0.08383374719289072,-2.094278,57.149719999999995
265,March,0.01,0.1600870889908474,0.23071980393489355,0.1017198373736342,0.36147359126592415,0.17642492505418486,0.018655463140307443,0.6298159955198119,0.21282719158301813,0.635308407789355,0.11169213737137497,0.5412291411712588,0.37760931339291903,0.18646666026282396,0.1520751123198372,0.01,0.088622,52.551719999999996
266,Llanelli,0.02537004406672646,0.37369015520950244,0.0412795478492572,0.06077108270450904,0.30443710074631974,0.2307043909541988,0.048524150967820326,0.49427323195133827,0.21445545577207045,0.6791218581654592,0.10412122970107326,0.6066049965192326,0.3621003067756116,0.09102898340138457,0.07888618830702798,0.16136184016660793,-4.160248,51.680890000000005
267,Tregaron,0.011321402732081778,0.0873502463418883,0.04152281975957876,0.15539668985223473,0.45856598475239735,0.16419072782465938,0.028204877251140265,0.5480013618004025,0.2153062239577473,0.7718227824055929,0.14515741336058854,0.32113938785421825,0.5039545293649156,0.11946933651164077,0.01,0.1100119997872627,-3.934385,52.22
268,Maldon,0.01,0.21161927225045093,0.4374898094701292,0.05494696961548556,0.21321325638814653,0.41220125243894756,0.04190754007241802,0.5518077489286055,0.21552956603066373,0.36154256735154183,0.11681627968859233,0.9376988819589573,0.17565300433615544,0.17774572601108568,0.08623574516042509,0.02891727161810411,0.6714479999999999,51.7318
269,Castleford,0.10524268421338093,0.21236910030181466,0.35036212855396937,0.09100922213253929,0.2651132103458712,0.5730454910004509,0.08203251696390085,0.5719117063152658,0.21678618101919078,0.7315008166863538,0.24640961489611002,0.3439837474107568,0.4061353893198823,0.27951700190607587,0.01,0.01,-1.345968,53.72346999999999
270,Coventry,0.01,0.1421635794867038,0.5103051211336256,0.14337884859805897,0.35624518055199544,0.22525992054581717,0.03868601498544407,0.4405965870979988,0.2170453659399049,0.8451238941959754,0.11520819381108785,0.5324955788207201,0.2882068375564143,0.1573559446478875,0.06893107094800349,0.01,-1.519693,52.40682
271,Alston,0.013565167449776299,0.13675834286748503,0.12780771441987784,0.3857318244808703,0.29688904302550706,0.5737577089135665,0.1625942075056021,0.4608209587436223,0.2179733431452639,0.5626734873243056,0.2240996004669403,0.39772054164868154,0.4397805374472729,0.2260490741959353,0.05155313626166267,0.01,-2.438685,54.812169999999995
272,Hereford,0.01,0.3406155487270584,0.06071814408586282,0.08561766584155152,0.5126724963504572,0.15672798206262156,0.0795927835808835,0.6383807369385189,0.21809279971833392,0.6566974300800099,0.10129485944480827,0.2696275827544494,0.5810509522826269,0.11342117812226997,0.01,0.01,-2.715974,52.0564
273,Corwen,0.07424948694981057,0.31941931525130535,0.11883068455840093,0.8264966858306061,0.17708760340663746,0.4235873492733012,0.045476746254219914,0.4167876711076472,0.21814438991565593,0.6684708233616442,0.11071799805979968,0.30739764445541085,0.5447147576767648,0.15571799399254596,0.01,0.25186730927489287,-3.369242,52.98005
274,Evesham,0.019642463141202153,0.1786710544720445,0.16364787199241893,0.07005795739635616,0.3627445754800512,0.21837121439650908,0.022122431237058263,0.7580634842025543,0.2192594550347654,0.6919039025701879,0.11987745635787816,0.5134413094228182,0.3756833623393606,0.1468993067719583,0.17090766542157432,0.1205489421359143,-1.9467700000000001,52.09215
275,Weston-super-Mare,0.03995801242036669,0.23539010493053683,0.15501727457491407,0.05643649923437353,0.38756848043308484,0.19710636920295194,0.051623870368136655,0.5621746792903103,0.2195561868075169,0.7938338508132755,0.04662789644670093,0.5462643435002082,0.33442228842807026,0.10311735024176043,0.1130786642048308,0.016354731904808757,-2.977255,51.347409999999996
276,Rothesay,0.024608520841317046,0.13379333430409598,0.01,0.24756140170354485,0.2147759936347343,0.19480997185735682,1.0,0.34282463625555076,0.21961053866688218,0.4783053055851716,0.9838920097772672,0.6878202999504373,0.10488075572991958,0.26870421337516065,0.0410585974652329,0.01,-5.055793,55.83596
277,Dunoon,0.04230255418593565,0.1251976763678062,0.021474117958216597,0.21757277529069766,0.35185818979165967,0.19737327124323029,0.97671566009233,0.4128633960135181,0.2197283499944796,0.5422917784231599,0.8468864405038234,0.5444012973059068,0.18330887486111516,0.2375457220213029,0.05006580504980246,0.01,-4.926214,55.95097
278,Loughborough,0.01,0.10966222207984837,0.46812923199097595,0.20298804005259363,0.37703819475005845,0.2895457369546673,0.06354851319040843,0.4476678354554266,0.21974615390084468,0.7341709329220253,0.17909559348200663,0.5473110625834193,0.2763635290994365,0.19677768094471204,0.15542998330413846,0.04786077387148598,-1.206166,52.7721
279,Cardiff,0.032427164228837846,0.2157509698539594,0.1410550727799543,0.05235328255616555,0.39814856050386305,0.19499799411477703,0.06031618075672584,0.5337718664043146,0.219786638691226,0.8158449192209577,0.04527875322741136,0.5187360582635696,0.3511376262253817,0.09440364171040008,0.12267874484724668,0.01774320155627822,-3.17909,51.48158
280,Northallerton,0.024240340510959208,0.11803434548468335,0.062233372938450056,0.3658906586062675,0.2059625623350342,0.8284625765881655,0.050515431331309604,0.5805199941749677,0.21986085101379726,0.7829754673037846,0.21318997208482662,0.35850697469030407,0.41323326253896153,0.12586979403306264,0.01,0.12562533799545347,-1.429959,54.337959999999995
281,Brentwood,0.032604570917949945,0.14477759527138773,0.4828241450205735,0.05763545935097368,0.12290078959171061,0.4332832257823427,0.054605894757060805,0.4593385642442956,0.22082478858448779,0.2861077704930753,0.12411655999437099,0.980749470773996,0.19288332202589908,0.20116787392707927,0.08126341937190709,0.08904882049007666,0.30717490000000003,51.620470000000005
282,Falkirk,0.025744454813435447,0.3134762027417767,0.01030051312863651,0.131213625424444,0.21927502176751143,0.13673161901136952,0.3493709425182663,0.42511243181524383,0.22285114341916207,0.5445605745833296,0.4239049426744246,0.8464039297475144,0.14344648142139355,0.1739621972694743,0.18678425187957037,0.05458107395776497,-3.7839131,56.00188000000001
283,Southend,0.019860141429369236,0.160274885127146,0.4372998991504131,0.05570874516045075,0.2225318201917645,0.4169911797777552,0.04477446182998994,0.5018121699414203,0.22362599527802796,0.3586196194683048,0.11750789054588627,0.9164430892719112,0.1815789603059892,0.21099251639218033,0.0723223456997646,0.0276514925667645,0.7077123000000001,51.54593
284,Llangollen,0.07818809227662991,0.24861620673091198,0.08342274818148789,0.9189370569511089,0.17362987410786523,0.4064555398928377,0.04192425249165759,0.38562640313633706,0.2237039681616796,0.6784436272378612,0.11736473960690834,0.2860095897102965,0.5545620581497105,0.16468726917609075,0.01,0.2652277518515327,-3.1716599999999997,52.96921
285,Bishop's Stortford,0.01,0.20783178495649388,0.1867162443527231,0.06094497096408813,0.23833347301477323,0.23246544557555948,0.015833943410670646,0.6045856928660525,0.2246133188379373,0.7405037637134417,0.07091537469138547,0.4734711466053805,0.4600288339577002,0.11608004570737233,0.26075702056051536,0.01,0.15365020000000001,51.87216
286,Cirencester,0.01,0.1980015089428682,0.17328748609764524,0.06823216734621476,0.5305779620559753,0.17176877063597015,0.04111837394364849,0.8248840206698725,0.2248162716187458,0.6913126243256151,0.08840722818665486,0.5028511006549813,0.34955458541046,0.10249049019484557,0.034721624293219414,0.09469752279188821,-1.968243,51.71849
287,Machynlleth,0.024449782579220494,0.08384097071533295,0.0398546562311838,0.14951087533797502,0.4461685848610333,0.16097932742734677,0.032771074067535426,0.5495720737915637,0.22522059069365719,0.7390429586386156,0.1387398408681942,0.3222550823117978,0.5200117007364584,0.11960548949334168,0.01,0.3167769250310889,-3.853485,52.59027
288,Nuneaton,0.01,0.21109970902685604,0.6114083665631957,0.18150822889162932,0.3148865582154252,0.2536281288779768,0.04689399292101182,0.34180487023909906,0.22538411634188826,0.7184592519661341,0.15810623178452327,0.6872272539481287,0.2043702004857283,0.17367107809789015,0.10444514093184924,0.01,-1.465382,52.52049
289,London,0.018508261108183405,0.22656613864796488,0.19620265965268452,0.09494705070154748,0.4803447174291227,0.16374388545533133,0.04164362695334374,0.6405322394170481,0.2270357077613926,0.762972337007196,0.03918358827954107,0.4350625293767537,0.42253178372319433,0.06623198993310662,0.1345377045576722,0.053196770214633246,-0.12775830000000002,51.50735
290,Lyme Regis,0.02258595830349602,0.034852369906893915,0.09388209363709682,0.04751483189769105,0.4108001923045228,0.25119491776599423,0.01,0.6185736232655659,0.22764092306027175,0.5564757676249742,0.11687321890558906,0.5293006679233928,0.43874135964524164,0.10678666651480034,0.12875370244504905,0.01,-2.936639,50.725159999999995
291,Lockerbie,0.027938791223306565,0.22949021761865318,0.142511289159607,0.22538246998427044,0.3235563923194611,0.47539302435886327,0.21317293802251222,0.5067526399869282,0.22782677703991777,0.4783842318666866,0.23412769406174155,0.5190560471137357,0.3612909648682929,0.2648611177040551,0.1470167136659141,0.1336546400747845,-3.349008,55.122240000000005
292,Aberystwyth,0.025118496183770243,0.08613407136336657,0.04094470114011095,0.1550679312153605,0.4359821259187854,0.1660309578104268,0.02781218354397114,0.555978598786857,0.22820571232753636,0.8116818923044201,0.14920062923548066,0.3526241574515801,0.4607140399004947,0.11918922874537065,0.01,0.325440936756925,-4.08292,52.4153
293,Chelmsford,0.01,0.20567621191376187,0.4666398741846984,0.04779162477136781,0.16031811600479298,0.401753060152736,0.043135307857370804,0.5495359178281655,0.2282493113325624,0.34622953100398224,0.12065498662968559,0.9903498473653185,0.15456402466003963,0.1772437606480618,0.10942659777785718,0.031525675616698,0.4685497,51.73559
294,Wells,0.053277208171784336,0.2703861849242302,0.13026771201979676,0.06351259178853855,0.39765605192923453,0.13386445369539107,0.017386706704150778,0.7035651946528052,0.228572719585478,0.6824033186494777,0.062439733650194625,0.3829349235119983,0.514988495914575,0.12363526881029482,0.01,0.0920362104432383,-2.6445979,51.20935
295,Islay,0.01750239669223536,0.17551650198222882,0.01,0.2543236058443606,0.12660784149394386,0.21201706545334734,0.8511405980618305,0.44436691246356086,0.22860227524521942,0.425903605593332,0.9196026455799856,0.7375778550649617,0.09588950178460827,0.3646332556818027,0.10884470126299872,0.01,-6.177067,55.73625
296,Helensburgh,0.0479582871097961,0.14193626242437482,0.014607088125037467,0.21916959723986246,0.382721592915451,0.19663462510041826,0.8875526956968913,0.4261463108178821,0.229777333065315,0.5162461055231009,0.8621088681701102,0.5432756476396556,0.21493773536670518,0.17256108235563353,0.0567594628654227,0.01,-4.734014,56.00232
297,Selby,0.026756462583886295,0.20489674968948032,0.06340904539326121,0.19342201192243844,0.39251653471738357,0.3733798512286237,0.02603712352906984,0.7086453301665893,0.22977750934161556,0.9568393636133791,0.23827576480113577,0.1446570039515064,0.5003379939628138,0.19209269832232265,0.01,0.011999866112699858,-1.067189,53.783519999999996
298,Banbury,0.01,0.20210714621297446,0.07685894764539737,0.07749454284468482,0.5898504660509227,0.16589700268203006,0.01,0.5757795209009429,0.23023629779342614,0.5656512822845275,0.06629698123638504,0.1696424444588239,0.7042165668662675,0.09697043485405722,0.3318383326756483,0.01,-1.339775,52.0629
299,Barnsley,0.04991738916751783,0.17753000838261018,0.2960648413661173,0.1402984584559396,0.24566920325823619,0.6685018596189206,0.05864489786965326,0.5127488264833611,0.23289137143373206,0.6921232908781284,0.409189900032934,0.3998481119591209,0.3694968437509219,0.22499370753325623,0.01,0.11086988778817063,-1.479726,53.55263000000001
300,Cinderford,0.01,0.05934605728024762,0.06006159389816214,0.10998362068217638,0.4633134588268793,0.1538351092500379,0.03367263021821259,0.8879019294755754,0.23306547366000196,0.7036973618555975,0.10541796257101575,0.3511948739208377,0.5035649145059636,0.09434921014481923,0.01,0.01,-2.5009579,51.8253
301,Mull,0.040945818687498296,0.22324820691080394,0.01,0.1766158920105963,0.5887350016323442,0.1299252019553845,0.5075050748086933,0.6710768178487484,0.23311101170433507,0.4920451672367643,0.6296757754039247,0.486353897713075,0.2738261162404255,0.18787045807511943,0.09336643128856352,0.01,-6.0008870000000005,56.4392
302,Wigan,0.04063095232823428,0.2703695939612234,0.039215701033469615,0.497600476049868,0.12030902677570472,0.7941707885007488,0.053913181870216105,0.45540010765433814,0.23343647651409147,0.6823070018313575,0.23139319566296956,0.4094762209174574,0.36894437725534146,0.3148898823257694,0.010449076248979894,0.06649564408287455,-2.6325074,53.54506
303,Newcastle-under-Lyme,0.014314771654568747,0.16093494980790224,0.11032797167978663,0.5360220795746204,0.27294162449631393,0.3552853205971212,0.04874730578671828,0.5531490050023599,0.2335461791318592,0.7782425658800349,0.23588599940426222,0.35205671055728543,0.4376800586020081,0.15108890783121268,0.13056464893505249,0.04769110838380642,-2.2273002,53.01321
304,Oban,0.042160315411991924,0.22986998371842196,0.01,0.1842935951326651,0.5768257270068278,0.13448249041917962,0.5066373509996988,0.5365374464923641,0.23392634835358228,0.46045592636044197,0.6702447454363544,0.45868197303702823,0.3168588930513355,0.19052415737730907,0.09613577742751031,0.01,-5.471047,56.41516
305,Skegness,0.011708948829502602,0.10926878669609286,0.025562022285140477,0.3881819238616415,0.2917344472314496,0.33358324955722185,0.02588047525453714,0.5757209194661882,0.23396771452546689,0.5868918161472474,0.15776235672402367,0.45261853986954403,0.47476598527083763,0.1343768535454124,0.01,0.19504774295225888,0.337881,53.1464
306,Llanidloes,0.025375441901323993,0.13052274941891198,0.04136353853653367,0.160732052702126,0.43991132391003757,0.13465655960788006,0.028096683022660697,0.5561287376666052,0.23480737730420306,0.7458827904587492,0.15784058123935366,0.33971154071786996,0.5017219256069143,0.12328529046770455,0.040182068949699265,0.10958999458681606,-3.5401949999999998,52.447790000000005
307,St Neots,0.046619352800933454,0.23979427518908614,0.30288409600871147,0.10624758037957625,0.5696677837675205,0.3368371246181648,0.03756915244244994,0.5082901847478097,0.2349700803296977,0.6022650505061313,0.10196756901792149,0.40983958603397935,0.4371275921064276,0.10289243117805838,0.17717244782666738,0.01,-0.26510300000000003,52.23008
308,Stoke-on-Trent,0.014878468383755606,0.14759325908129578,0.1135032107688412,0.5294626706077249,0.26884638676843897,0.3476404399142618,0.045483167355611656,0.5404741560864585,0.23760558730063222,0.7879812663788759,0.24368091329608157,0.3698217804321841,0.42549875618221716,0.13869711011346056,0.12116617433241429,0.04956912483162732,-2.179404,53.002669999999995
309,Dalwhinnie,0.01,0.3002350229907444,0.01,0.09209599541479659,1.0,0.1328612134778173,0.07347343884331091,0.7181804421500946,0.23768696819276303,0.3924910338406466,0.19338660807762076,0.49331472183369235,0.25107420626726845,0.2778913629565264,0.4436584046818666,0.6050026855652945,-4.242783,56.9366
310,Langholm,0.025119761538983605,0.20633460706364948,0.12246232198874332,0.17276342385923096,0.33222622642349714,0.3950949764454101,0.18436690523613655,0.5743323146663257,0.2393367968492609,0.5573533208567383,0.20850363043027795,0.4497165965417025,0.4112317237446291,0.24125348768569352,0.13218270123326856,0.12016885885217868,-2.998913,55.153059999999996
311,Burton upon Trent,0.04501554592001413,0.25170163020819936,0.9520811329107142,0.37577738344493744,0.2777494128996219,0.34501509674661446,0.07504553406748486,0.6041673815576412,0.23953352120077998,0.5936420198171857,0.2921809555572879,0.5839120983517727,0.2701352221665047,0.15948345020346244,0.16038500104067555,0.10935592836156836,-1.6371358999999999,52.81403
312,Ross-on-Wye,0.01,0.1880459920276771,0.04916426352055564,0.11726756295260783,0.43125674372055955,0.1303244475972603,0.05752321231877035,0.7789006232108011,0.24083502788720448,0.6459888727320399,0.11706171166787584,0.4031176869214863,0.4942258340461934,0.10786560318108139,0.01,0.01,-2.582446,51.91445
313,Banchory,0.023764384374432596,0.144626894024076,0.01,0.09350500577401444,0.6679701458098899,0.21664320012359686,0.11569373975235842,0.5683810961859526,0.24227162097868954,0.5811756805385178,0.19236510736386858,0.7253194377582576,0.14111432307798183,0.12290459869863295,0.15193059586799654,0.08632619569552856,-2.4909599,57.05386
314,Doncaster,0.021117856331591054,0.13896003670046234,0.23506886161238175,0.1067620501039712,0.18378038991810933,0.6868311427359614,0.06961221618508413,0.4887045713101231,0.2427680738000711,0.5618146623627321,0.41019658797085295,0.5523981742147295,0.3575201813122526,0.13707828539679603,0.01,0.12312348005947234,-1.128462,53.522819999999996
315,Basingstoke,0.014418092091779858,0.01,0.5090615810488219,0.11146944941583727,0.4090160102983211,0.26083636273040434,0.05444658600795809,0.6525162199788074,0.24283893687293004,0.5730342339401742,0.09592892570495117,0.508349220187172,0.3925658535146459,0.17704476529642205,0.03287676038175338,0.01,-1.0923964,51.26654
316,Clitheroe,0.0478155580846675,0.17333419035917924,0.06576846671205841,0.1742554140666753,0.14453294442280074,0.7139326383660453,0.06553818162869332,0.44284308675842643,0.24307197414238202,0.5908541830260335,0.32739776826285333,0.3476216650939807,0.22300595852629718,1.0,0.25959787256479333,0.01,-2.3930830000000003,53.8711
317,Wisbech,0.01,0.1243736585384687,0.2412968767257155,0.09904630454907278,0.3618668617297517,0.1817393598264857,0.0195107006468359,0.703069176283315,0.24313490478171196,0.6479526656348286,0.11330436490403935,0.5234334945840103,0.3766985732967564,0.1896644118688267,0.1590468168591509,0.01,0.158797,52.66631999999999
318,Gainsborough,0.04887872694730207,0.15509748729865264,0.17352053756202493,0.18188777300938538,0.26647501671793966,0.5238410266711694,0.07821631542983154,0.6540862725646673,0.24340049440801625,0.632362718435173,0.3082960446756659,0.5837122830920024,0.2823159100518174,0.15258091210251867,0.2241918767173285,0.13757546289976735,-0.774465,53.400569999999995
319,Builth Wells,0.02033506043106165,0.37654815727878155,0.01,0.08021164609100066,0.6330888265251196,0.10421314205692551,0.01,0.46505027301734486,0.24407904064796343,0.6199244715617906,0.043256573961732894,0.3795366419232321,0.5185319017138138,0.06031129390958348,0.01,0.01,-3.4045919999999996,52.15002
320,Newport,0.017481716544840528,0.21382187910812203,0.08038502505617594,0.07627084347728746,0.3029506330725207,0.1583808376409384,0.060541719416165325,0.5064024615171707,0.24408238989767567,0.6777787736461136,0.08716234003212837,0.6125112796069683,0.3619724836042205,0.1120213305899078,0.013882488783194554,0.01,-2.997664,51.58415
321,Bristol,0.01,0.32619132375067833,0.1589218718185498,0.08149598663002866,0.6292295861420114,0.24159541703805174,0.044639642640246585,0.596399467217644,0.24635611914092098,0.8714825967549261,0.0679414119411131,0.4274510612607985,0.29740826229314793,0.10981052350623947,0.09351122721340387,0.025503651418658027,-2.58791,51.45451
322,Clare,0.2541225063649248,0.15602235522702204,0.01,0.042541595666072685,0.36529390786705745,0.038276105890931764,0.10499982682709819,0.13879288666103143,0.2470589327515902,0.591912330291773,0.20052919040264996,0.04743372497598286,0.9190375406821826,0.01,0.23055483605981333,0.01,-8.9811351,52.90453
323,Stafford,0.01,0.20165230339695794,0.11982183716650112,0.498533312511464,0.3266446963541742,0.3653638618378796,0.0570378509999584,0.6126791735870324,0.24735090506422422,0.6847256241530474,0.2175646190737342,0.4706673331915896,0.3737985850958182,0.10602803171311065,0.14031704236230047,0.01,-2.12066,52.80669
324,Leeds,0.06610728369710095,0.13959933659104024,0.42283663633502355,0.2603578358586185,0.47391808542683084,0.4337327040912345,0.07210697580028501,0.4580838957939232,0.24741242549314904,0.9670730255386722,0.22509739010999702,0.39165497522219656,0.21698966598822075,0.22401035118186116,0.19947802635107548,0.08454730683947922,-1.5490774,53.80076
325,Braemar,0.01,0.25895441142489195,0.01,0.22919822268687853,0.9140597960463958,0.29632590393969754,0.1564477957243087,0.4452549173116457,0.24879983749675422,0.48508761486114976,0.18066618428342088,0.5312405114417343,0.23427037550514737,0.1391618770071125,0.3587417768984872,0.48920461363440815,-3.3979439,57.00646999999999
326,Spalding,0.013032480798553724,0.11664039155507462,0.25163828403856336,0.09900915566330695,0.32822636949469575,0.20496838895030173,0.03403978475267969,0.6855712314655191,0.2493927722133552,0.7008667175897252,0.1247860731663434,0.4447254815654419,0.44229889973747094,0.14165631418999144,0.13372752678706543,0.12157328248699838,-0.1537024,52.7901
327,Horncastle,0.026030416639048128,0.14791542636609759,0.06318677363484758,0.38891948028021983,0.37156659806496206,0.35210445417868713,0.04178240413764836,0.6441912194874647,0.25171292088243685,0.6711757206705258,0.1473396822135708,0.4270258316332442,0.41087775188539194,0.1404261476402641,0.2461432376701271,0.2265688846939521,-0.11245,53.20731
328,Gloucester,0.01,0.11806517963291295,0.07121669354516638,0.07009317915449922,0.4900288491850728,0.15148259594989064,0.030913666486219,0.8108606450944934,0.2519142871765395,0.7102107866809896,0.1034511850609777,0.5006886871141907,0.3668438984100763,0.09714683131257859,0.03271225679193474,0.022304325806938745,-2.238156,51.86424
329,Axminster,0.027755172713577914,0.21414490724477794,0.1153687496842382,0.031019412970119696,0.4056875009424113,0.22547707175749443,0.012227948095012537,0.5493059395247408,0.2526391940835563,0.6378969222763411,0.11683529485879944,0.4535777953337091,0.4746781068405064,0.0998043162997043,0.01,0.01,-2.9949369999999997,50.78273
330,Dolgellau,0.023875296942923865,0.0818710025496345,0.038918208181773765,0.17529712323656402,0.45137087105462764,0.1598164691244564,0.032001066973191925,0.5275461982993594,0.2554071433150415,0.7746360361348597,0.1321587014684901,0.30964467726991174,0.5088241005673382,0.11843995939902283,0.01,0.515556263949797,-3.8844,52.74215
331,Penrith,0.01,0.19817443581986827,0.16149295135574412,0.2772484093045162,0.3265558028520963,0.502467205014605,0.13689899299595837,0.5068254571723322,0.25601770566170684,0.5560797984838126,0.1710512312303728,0.4260409770610658,0.43111437224074034,0.22019378822430768,0.08244456382010489,0.1349123961386156,-2.752708,54.6641
332,Wincanton,0.06408547090548852,0.37413471997610903,0.09558389957005403,0.10490583944408943,0.30020650644328856,0.1904413130103284,0.010083497597910124,0.6770521089044678,0.25743496711888775,0.5449846361297763,0.10237586940355285,0.5082148248701018,0.4792656067175994,0.1368879312825104,0.01,0.01,-2.416007,51.055690000000006
333,Taunton,0.02720480912609816,0.17015777744955268,0.11813646306188354,0.04451806175691851,0.36506667713985236,0.21131401866636354,0.030134912968679012,0.7400022017286095,0.2583766938756971,0.7080503469412054,0.03852357320217004,0.3732086846396107,0.5089783487212769,0.13452357352593491,0.12406716670971596,0.08459320411036114,-3.106849,51.01534
334,Stirling,0.03090735428109983,0.2318618905631907,0.013951632896541662,0.11920485967440171,0.2853199131613931,0.11342747978170582,0.363676948943547,0.5616187834939891,0.2588071606018707,0.6213598596985018,0.37735085576143046,0.6604228545991994,0.26523123703332263,0.11951048526094595,0.16263758714769205,0.01,-3.9369029,56.116519999999994
335,Cheltenham,0.01,0.1269513881131802,0.07954028821047454,0.07525532723924011,0.4663377665533902,0.17141524295663488,0.02656737776280682,0.8161782178989402,0.259260602005895,0.6956829999478286,0.09818505723845251,0.496361015687275,0.38026410233719754,0.09968266413725853,0.031831993938905234,0.06511239824391062,-2.0782533,51.899390000000004
336,Kildare,0.1513781066886877,0.30104860625215313,0.01,0.02422646147474168,0.1343480634717139,0.09292643350602947,0.20237210604524597,0.058511909780337955,0.259293800709183,0.496756664923154,0.04463986780413753,0.4532058971811825,0.6862211537516102,0.06871367100370095,0.01,0.01,-6.8194707999999995,53.21204
337,Bath,0.035374524768146204,0.21882546312134138,0.1868270224791206,0.0881369417688915,0.5703247540876107,0.18348030680441563,0.03939006507955966,0.8698753043166169,0.2593725374568042,0.8193631585495227,0.05783349563041146,0.3860288601499392,0.37561514901232024,0.0874551157672329,0.04653607070069398,0.01,-2.3590167,51.38106
338,Darlington,0.029870506835528738,0.13213371627501996,0.0374310303735508,0.3960857477369537,0.2078912181986565,0.9311605635778075,0.10214580579104654,0.5912011868267776,0.25964429675363093,0.7213353791738965,0.1963714469434139,0.37508737473325365,0.3925283669114971,0.14744209169429284,0.01,0.11610271547704203,-1.559458,54.52361
339,Coleraine,0.09774624573820526,0.3770803724159902,0.01,0.07711201801396216,0.2135602391112474,0.03246785962650858,0.15379835672407396,0.3406334838218977,0.2607329791864108,0.5070023664507122,0.0951640102086675,0.6198788451104635,0.4935793437755031,0.04854387085428819,0.01,0.7598535198291784,-6.6646103000000005,55.132580000000004
340,Minehead,0.036268949172948914,0.3469224102745852,0.09229510961532436,0.06237181225501265,0.33207947324551057,0.24937861368941566,0.04060026394376162,0.5169615699875016,0.2617774750264958,0.5774701585080523,0.05056111740109962,0.578981425713877,0.4141237229973551,0.11062477495749004,0.10922909710007493,0.01,-3.481152,51.20428
341,Newark-on-Trent,0.01,0.23476473518814386,0.2080403355392491,0.1833670068322542,0.2531965717616027,0.31920975455066114,0.031030939630717746,0.6708710063214274,0.26178623008276114,0.5122462821039339,0.15428182133594348,0.5688249796095995,0.40966035908478643,0.15705355071899374,0.37475140214133656,0.054753900016281214,-0.80657,53.070040000000006
342,Oswestry,0.031760731137558396,0.41541773149258515,0.05768875033878322,0.541346873229764,0.2053580163879642,0.26902712584669086,0.03247275086724981,0.6417253262632525,0.26449307019668966,0.7953628803009367,0.13824677890931772,0.24466347483714326,0.5544330059093636,0.17371742804910753,0.01,0.16930254770001185,-3.056412,52.85715
343,Hawes,0.01,0.2084134860321048,0.0754830142202662,0.1331876509315185,0.43957556245741614,0.4164364298978696,0.03541867611142339,0.6261969308793807,0.2649214803660224,0.6649325180293044,0.07255168152623068,0.3303287565446605,0.4971012408680179,0.1568647602571816,0.08554815966668317,0.08749445043843161,-2.1968695,54.303830000000005
344,Kendal,0.019379778103742785,0.22329007561461822,0.10370623254921167,0.22903940469867456,0.3085975621088554,0.3675048116323373,0.04228365222952259,0.6068592623986501,0.26683648733745635,0.7070109279456559,0.13385205761015753,0.32769418167829145,0.49935596786722114,0.19144630084923772,0.11784162616857963,0.01,-2.74629,54.32801
345,Kidderminster,0.015352949540424297,0.1970103815081509,0.22326054749711183,0.1374963482098495,0.38426925157983205,0.21440829183823912,0.043510896537775325,0.7958806865197046,0.26956777109840757,0.6971063484822747,0.1740845437852006,0.41502909409734323,0.43368005368573187,0.11741413753834487,0.1996096436784304,0.10469278535246652,-2.2496839,52.3886
346,Hawick,0.04682152900853072,0.21415719394851407,0.021135319227568703,0.17048079787031192,0.43740862992846097,0.13236230826530918,0.11334016616546397,0.640026466987323,0.271071584219205,0.538875206847056,0.26708685675345367,0.4737740693835379,0.4236219678868863,0.16944528259874694,0.16425304709291103,0.01,-2.780914,55.42706
