,Unnamed:_0,Unnamed:_0,placename,avoid,demsel,demsels,emsel,emself,emsels,emsen,hersel,himself,himsen,theirsel,theirself,theirselfs,theirseln,theirsels,theirselves,theirsen,theirsens,them,themsel,themself,themselfs,themselns,themsels,themselves,themsen,themsens,theysen,longitude,latitude
320,320,320,Alnwick,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.4181415914402068,0.10204081685131196,0.4880952425595238,0.01,0.7485029898554985,0.11904762017006802,0.01,0.01,0.2857142875510204,0.4512913480276806,0.25595237499999995,0.12202381109747025,0.01,0.5010060390177686,0.3819445,0.01,0.01,0.01,-1.7062990000000002,55.41274
321,321,321,Otley,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.021443162180732167,0.6504120881416798,0.038461544807692274,1.0,0.01,0.14285714163265306,0.8191105752261119,0.48931624,0.07646520010923599,0.017566487305694642,0.452857875,0.01,0.01,0.01950162852211864,0.22369125,0.3119658133333333,0.3769230609846155,1.0,-1.691786,53.90583
322,322,322,Bishop Auckland,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4181415914402068,0.10714285897959183,0.01,0.01,0.7544910153436838,0.2857142875510204,0.01,0.01,0.14285714163265306,0.01,0.354166625,0.01,0.01,0.01,0.5625,0.01,0.01,0.01,-1.6787880000000002,54.663819999999994
323,323,323,Burton upon Trent,0.33333335,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.01,0.6249999967857144,0.01,0.01,0.01,0.23809524034013604,0.1562500010546875,0.01,0.1309523830442177,0.01,0.3715277500000001,0.031249998710937508,0.01,0.08450704171791314,0.46527775,0.01,0.01,0.01,-1.6371358999999999,52.81403
324,324,324,Newcastle,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.6039822968885583,0.10204081685131196,0.4880952425595238,0.01,0.916167658255226,0.11904762017006802,0.01,0.01,0.2142857145918368,0.4512913480276806,0.297619,0.12202381109747025,0.01,0.2474849138640293,0.34722224999999995,0.01,0.01,0.01,-1.61778,54.97825
325,325,325,Durham,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.6039822968885583,0.10204081685131196,0.4880952425595238,0.01,0.916167658255226,0.33333333476190474,0.01,0.01,0.2142857145918368,0.4512913480276806,0.235119,0.059523809925595236,0.01,0.2474849138640293,0.4097222499999999,0.01,0.01,0.01,-1.5848520000000001,54.77525
326,326,326,Ashington,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.6969026496127341,0.10204081685131196,0.4880952425595238,0.01,1.0,0.11904762017006802,0.01,0.01,0.2857142875510204,0.4512913480276806,0.25595237499999995,0.12202381109747025,0.01,0.5010060390177686,0.298611125,0.01,0.01,0.01,-1.5659829,55.18298000000001
327,327,327,Darlington,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4181415914402068,0.13392856890306126,0.1874999990625,0.01,0.4086826358261321,0.3392857161989796,0.01,0.01,0.16071428594387754,0.028545539302655458,0.35937499999999994,0.031249998710937508,0.01,0.01,0.557291625,0.01,0.01,0.01,-1.559458,54.52361
328,328,328,Leeds,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.021443162180732167,0.6504120881416798,0.038461544807692274,1.0,0.01,0.14285714163265306,0.7566105759292369,0.48931624,0.07646520010923599,0.017566487305694642,0.480635625,0.01,0.01,0.01950162852211864,0.209802375,0.3119658133333333,0.3769230609846155,1.0,-1.5490774,53.80076
329,329,329,Harrogate,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09113342463315603,0.70398351441719,0.038461544807692274,1.0,0.01,0.01,0.8191105752261119,0.5448717933333335,0.07646520010923599,0.017566487305694642,0.452857875,0.01,0.01,0.01950162852211864,0.22369125,0.42307692,0.3769230609846155,1.0,-1.5418120000000002,53.99211999999999
330,330,330,Leamington Spa,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.7857142820408164,0.01,0.01,0.01,0.08333333154761903,0.01,0.01,0.27380952467687075,0.01,0.423611125,0.031249998710937508,0.01,0.01,0.517361125,0.01,0.01,0.01,-1.5200789,52.28519
331,331,331,Coventry,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.1309523830442177,0.01,0.01,0.27380952467687075,0.01,0.46527775,0.031249998710937508,0.01,0.01,0.517361125,0.01,0.01,0.01,-1.519693,52.40682
332,332,332,Blyth,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.6969026496127341,0.10204081685131196,0.4880952425595238,0.01,1.0,0.11904762017006802,0.01,0.01,0.2857142875510204,0.4512913480276806,0.25595237499999995,0.12202381109747025,0.01,0.2474849138640293,0.34027775,0.01,0.01,0.01,-1.510277,55.12696
333,333,333,Wakefield,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.021443162180732167,0.6504120881416798,0.038461544807692274,1.0,0.01,0.14285714163265306,0.7566105759292369,0.48931624,0.07646520010923599,0.017566487305694642,0.418135625,0.01,0.01,0.01950162852211864,0.230635625,0.3119658133333333,0.3769230609846155,1.0,-1.505924,53.6833
334,334,334,Andover,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.10895884040297477,0.01,0.01,0.01,0.10169491728813558,0.01,0.01,0.15012106735731578,0.01,0.6299434999999999,0.19491525350635602,0.01,0.01,0.460452,0.01,0.01,0.01,-1.4919233,51.2112
335,335,335,Witney,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.8107142826836735,0.325000003375,0.01,0.01,0.0999999987142857,0.01,0.01,0.16666666738095234,0.01,0.38472225,0.112499999859375,0.01,0.01,0.5652777499999999,0.01,0.01,0.01,-1.4850543999999999,51.785940000000004
336,336,336,Barnsley,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.01,0.3928571410204082,0.01,0.01,0.01,0.2142857145918368,0.9062499982421875,0.6666666666666667,0.04761904721088436,0.01,0.361111125,0.01,0.01,0.01,0.34722224999999995,0.01,0.9333333445333332,0.01,-1.479726,53.55263000000001
337,337,337,Derby,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.01,0.6071428525510205,0.01,0.01,0.01,0.14285714163265306,0.1562500010546875,0.01,0.23809524034013604,0.01,0.43055550000000004,0.04166666619791668,0.01,0.01,0.458333375,0.01,0.01,0.01,-1.4746186000000001,52.92253
338,338,338,Sheffield,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.01,0.0714285705102041,0.01,0.01,0.01,0.2142857145918368,0.62499999859375,0.6666666666666667,0.2142857145918368,0.01,0.28472224999999995,0.01,0.01,0.01,0.458333375,0.01,0.9333333445333332,0.01,-1.470085,53.38113000000001
339,339,339,Nuneaton,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.8214285705102042,0.01,0.01,0.01,0.17857143025510205,0.09375000175781248,0.01,0.2261904774659864,0.01,0.47222225,0.031249998710937508,0.01,0.08450704171791314,0.4131944999999999,0.01,0.01,0.01,-1.465382,52.52049
340,340,340,Northallerton,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.13392856890306126,0.1874999990625,0.01,0.4086826358261321,0.2678571432397959,0.1562500010546875,0.01,0.08928571298469387,0.028545539302655458,0.39409725,0.031249998710937508,0.01,0.01,0.592013875,0.01,0.01,0.01,-1.429959,54.337959999999995
341,341,341,South Shields,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.6039822968885583,0.10204081685131196,0.4880952425595238,0.01,0.916167658255226,0.19047618884353745,0.01,0.01,0.2142857145918368,0.4512913480276806,0.297619,0.12202381109747025,0.01,0.2474849138640293,0.326388875,0.01,0.01,0.01,-1.427406,54.99941999999999
342,342,342,Chesterfield,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.01,0.1428571410204082,0.01,0.01,0.01,0.07142857295918367,0.5937500017578125,0.6666666666666667,0.14285714163265306,0.01,0.33333337499999993,0.04166666619791668,0.01,0.01,0.4513888749999999,0.01,0.9333333445333332,0.01,-1.421629,53.23505
343,343,343,Southampton,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4285714294897959,0.01,0.01,0.01,0.028571430040816324,0.01,0.01,0.2904761918435374,0.01,0.45972225,0.02500000121875,0.01,0.25352112515373937,0.52222225,0.01,0.01,0.01,-1.4043508999999998,50.9097
344,344,344,Wetherby,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09113342463315603,0.70398351441719,0.038461544807692274,1.0,0.01,0.14285714163265306,0.6316105773354869,0.5448717933333335,0.07646520010923599,0.017566487305694642,0.47369125,0.01,0.01,0.01950162852211864,0.202857875,0.42307692,0.3769230609846155,1.0,-1.384816,53.92706
345,345,345,Sunderland,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.6039822968885583,0.10204081685131196,0.4880952425595238,0.01,0.916167658255226,0.19047618884353745,0.01,0.01,0.2142857145918368,0.4512913480276806,0.25595237499999995,0.059523809925595236,0.01,0.2474849138640293,0.388888875,0.01,0.01,0.01,-1.383801,54.90687
346,346,346,Rotherham,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.01,0.0714285705102041,0.01,0.01,0.01,0.2142857145918368,0.62499999859375,0.6666666666666667,0.14285714163265306,0.01,0.3055555,0.01,0.01,0.01,0.458333375,0.01,0.9333333445333332,0.01,-1.3635008999999998,53.4326
347,347,347,Castleford,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.021443162180732167,0.6236263717896389,0.038461544807692274,1.0,0.01,0.14285714163265306,0.8894230751382212,0.46153846,0.0586080600837258,0.017566487305694642,0.405982875,0.01,0.01,0.01950162852211864,0.23931625,0.2564102533333333,0.14358976685128186,1.0,-1.345968,53.72346999999999
348,348,348,Thirsk,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09113342463315603,0.4896978028865778,0.2259615438701923,1.0,0.031437128154290214,0.053571428647959184,0.2956730790054087,0.2948717933333333,0.10027472585753533,0.04611201975742121,0.41119125,0.031249998710937508,0.01,0.01950162852211864,0.421607875,0.36752137333333335,0.14358976685128186,1.0,-1.341377,54.23385
349,349,349,Banbury,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.9178571416632654,0.325000003375,0.01,0.01,0.0999999987142857,0.01,0.01,0.19047618884353745,0.01,0.266666625,0.04999999868750001,0.01,0.01,0.63472225,0.01,0.01,0.01,-1.339775,52.0629
350,350,350,Stockton,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4181415914402068,0.13392856890306126,0.1874999990625,0.01,0.4086826358261321,0.3392857161989796,0.01,0.01,0.16071428594387754,0.028545539302655458,0.35937499999999994,0.031249998710937508,0.01,0.01,0.557291625,0.01,0.01,0.01,-1.3289821000000002,54.57046
351,351,351,Newbury,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21791767437737808,0.1271186393644068,0.01,0.01,0.23002421175717744,0.01,0.01,0.2663438275233483,0.01,0.5896892499999999,0.2118644059851695,0.01,0.01,0.391949125,0.01,0.01,0.01,-1.3231138999999998,51.40141
352,352,352,Isle of Wight,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4285714294897959,0.01,0.01,0.01,0.0999999987142857,0.01,0.01,0.2904761918435374,0.01,0.438888875,0.02500000121875,0.01,0.25352112515373937,0.52222225,0.01,0.01,0.01,-1.304734,50.69385
353,353,353,Isle of Wight,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4285714294897959,0.01,0.01,0.01,0.0999999987142857,0.01,0.01,0.2904761918435374,0.01,0.438888875,0.02500000121875,0.01,0.25352112515373937,0.52222225,0.01,0.01,0.01,-1.304734,50.69385
354,354,354,Abingdon,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5250000006428572,0.325000003375,0.01,0.01,0.0999999987142857,0.01,0.01,0.11904762017006802,0.01,0.4680555000000001,0.112499999859375,0.01,0.01,0.5097222499999999,0.01,0.01,0.01,-1.2879528999999998,51.67078
355,355,355,Shetland Islands,0.16666665,1.0,1.0,0.01,0.01,0.5000001500000151,0.01,1.0,0.01,0.01,0.13938053326767952,0.17857142948979593,0.25000000375,0.01,0.25149700259959124,0.11904762017006802,0.01,0.01,0.19047618884353745,0.8373357510352712,0.34722224999999995,0.01,0.01,0.3380281668716525,0.326388875,0.01,0.01,0.01,-1.2659409,60.52965
356,356,356,Rugby,0.16666665,0.01,0.01,0.01,0.3750001125000113,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.6428571410204083,0.01,0.01,0.01,0.04761904721088436,0.09375000175781248,0.01,0.14285714163265306,0.01,0.49305550000000004,0.01,0.01,0.01,0.4513888749999999,0.01,0.01,0.01,-1.265032,52.37088
357,357,357,Oxford,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.8464285711530612,0.325000003375,0.01,0.01,0.0999999987142857,0.01,0.01,0.11904762017006802,0.01,0.4055555,0.112499999859375,0.01,0.01,0.5097222499999999,0.01,0.01,0.01,-1.2577263,51.75202
358,358,358,Middlesbrough,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4181415914402068,0.13392856890306126,0.1874999990625,0.01,0.4086826358261321,0.3392857161989796,0.01,0.01,0.16071428594387754,0.028545539302655458,0.338541625,0.031249998710937508,0.01,0.01,0.578125,0.01,0.01,0.01,-1.234956,54.57423000000001
359,359,359,Hartlepool,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.4181415914402068,0.13392856890306126,0.06250000468749997,0.01,0.5344311333534726,0.3035714275765306,0.01,0.01,0.16071428594387754,0.028545539302655458,0.338541625,0.01,0.01,0.01,0.546875,0.01,0.01,0.01,-1.212926,54.69174
360,360,360,Loughborough,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.7678571378061225,0.01,0.01,0.01,0.10714285729591837,0.1562500010546875,0.01,0.09523809442176873,0.01,0.46180550000000004,0.04166666619791668,0.01,0.01,0.4895833749999999,0.01,0.01,0.01,-1.206166,52.7721
361,361,361,Mansfield,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.01,0.19642857372448985,0.01,0.01,0.01,0.035714284336734695,0.4062499982421876,0.5555555533333333,0.23809524034013604,0.01,0.364583375,0.08333333239583336,0.01,0.01,0.44097225,0.01,0.9333333445333332,0.01,-1.198674,53.1472
362,362,362,Nottingham,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.01,0.6071428525510205,0.01,0.01,0.01,0.14285714163265306,0.24999999718750004,0.11111111333333333,0.23809524034013604,0.01,0.423611125,0.08333333239583336,0.01,0.01,0.4097222499999999,0.01,0.01,0.01,-1.1581086,52.95478000000001
363,363,363,Bicester,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.9714285679387756,0.325000003375,0.01,0.01,0.1357142873367347,0.01,0.01,0.16666666738095234,0.01,0.29097224999999993,0.04999999868750001,0.01,0.01,0.554861125,0.01,0.01,0.01,-1.1535898999999998,51.8996
364,364,364,Leicester,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.6964285672959185,0.01,0.01,0.01,0.24999999892857144,0.09375000175781248,0.01,0.16666666738095234,0.01,0.4756944999999999,0.01,0.01,0.01,0.454861125,0.01,0.01,0.01,-1.1397591999999999,52.63688000000001
365,365,365,Doncaster,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.09292035272417576,0.2857142820408164,0.01,0.01,0.01,0.26190476180272104,1.0,1.0,0.11904762017006802,0.01,0.24305549999999998,0.01,0.01,0.01,0.3125,0.01,0.9333333445333332,0.01,-1.128462,53.522819999999996
366,366,366,Worksop,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.0714285705102041,0.01,0.01,0.01,0.07142857295918367,0.62499999859375,0.77777778,0.2142857145918368,0.01,0.25,0.08333333239583336,0.01,0.01,0.44444449999999996,0.01,0.9333333445333332,0.01,-1.122745,53.3093
367,367,367,Basingstoke,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2255639072126745,0.01,0.01,0.01,0.20050125457214465,0.01,0.01,0.15037593878625133,0.01,0.584795375,0.2192982447258772,0.01,0.01,0.4459063749999999,0.01,0.01,0.01,-1.0923964,51.26654
368,368,368,Portsmouth,0.16949155,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.32687651478035284,0.01,0.01,0.01,0.10169491728813558,0.01,0.01,0.24697336749567625,0.01,0.40395475,0.13135593358580508,0.01,0.2578180953103198,0.5522598750000001,0.01,0.01,0.01,-1.0879769,50.81977
369,369,369,York,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.09113342463315603,0.6771977980651492,0.16346153918269232,1.0,0.01,0.17857143025510205,0.6081730754897837,0.51709402,0.010989012872841446,0.017566487305694642,0.412927375,0.031249998710937508,0.01,0.01950162852211864,0.235844,0.36752137333333335,0.14358976685128186,1.0,-1.0872979,53.95997
370,370,370,Selby,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.1840537773573318,0.4986263750039247,0.038461544807692274,1.0,0.01,0.33333333476190474,0.6394230779507212,0.51709402,0.0586080600837258,0.017566487305694642,0.308760625,0.01,0.01,0.01950162852211864,0.287927375,0.36752137333333335,0.14358976685128186,0.75,-1.067189,53.783519999999996
371,371,371,Helmsley,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.06969026245242385,0.4017857131377551,0.1874999990625,0.01,0.031437128154290214,0.19642857028061225,0.1562500010546875,0.055555553333333334,0.18452381169217685,0.028545539302655458,0.380208375,0.031249998710937508,0.01,0.01,0.5364583749999999,0.11111110666666668,0.01,0.75,-1.0562636,54.24651
372,372,372,Towcester,0.16666665,0.01,0.01,0.01,0.3750001125000113,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.9535714237040818,0.19999999400000004,0.01,0.01,0.06428571437755101,0.01,0.01,0.14285714163265306,0.01,0.38125,0.04999999868750001,0.01,0.01,0.485416625,0.01,0.01,0.01,-0.9896879999999999,52.13511
373,373,373,Reading,0.1754386,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.112781956820623,0.13157894934210526,0.01,0.01,0.23809524034013604,0.01,0.01,0.20050125457214465,0.01,0.6323099999999999,0.2192982447258772,0.01,0.01,0.33991225,0.01,0.01,0.01,-0.9781303,51.45426
374,374,374,Retford,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.0714285705102041,0.01,0.01,0.01,0.01,0.62499999859375,0.77777778,0.26190476180272104,0.01,0.28472224999999995,0.08333333239583336,0.01,0.01,0.416666625,0.01,0.9333333445333332,0.01,-0.9455030000000001,53.32136
375,375,375,Petersfield,0.17241379999999998,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4433497508761437,0.01,0.01,0.01,0.17733990025334273,0.01,0.01,0.25123152893033074,0.01,0.45402299999999995,0.13362068983297415,0.01,0.01,0.497126375,0.01,0.01,0.01,-0.93899,51.00759
376,376,376,Northampton,0.01,0.01,0.01,0.01,0.3750001125000113,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.8464285711530612,0.19999999400000004,0.01,0.01,0.20714285601020407,0.01,0.01,0.07142857295918367,0.01,0.422916625,0.04999999868750001,0.01,0.01,0.485416625,0.01,0.01,0.01,-0.9026559999999999,52.24048
377,377,377,Melton Mowbray,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.7079081636916911,0.01,0.01,0.01,0.2678571432397959,0.16741071541573666,0.01,0.2295918388994169,0.01,0.509672625,0.08928571488839286,0.01,0.01,0.390625,0.01,0.01,0.01,-0.887126,52.7664
378,378,378,Aylesbury,0.33333335,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.9535714237040818,0.224999998875,0.01,0.01,0.07142857295918367,0.01,0.01,0.11904762017006802,0.01,0.501388875,0.02500000121875,0.01,0.01,0.39722225,0.01,0.01,0.01,-0.8084,51.81561
379,379,379,Newark-on-Trent,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5357143232142839,0.01,0.2104591815415452,0.01,0.01,0.01,0.038265304340379,0.2343750015820313,0.3571428600000001,0.3826530605466472,0.01,0.502232125,0.08928571488839286,0.01,0.01,0.34598212500000003,0.47619048,0.01,0.01,-0.80657,53.07004000000001
380,380,380,Malton,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.06969026245242385,0.5303571413418369,0.2374999938125001,0.01,0.031437128154290214,0.2107142874438776,0.36249999704687497,0.07777778,0.1988095245697279,0.028545539302655458,0.363541625,0.031249998710937508,0.01,0.01,0.457291625,0.15555556,0.18666664650666684,0.75,-0.7978970000000001,54.13684
381,381,381,Chichester,0.16949155,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.6537530231321342,0.01,0.01,0.01,0.029055690041508125,0.01,0.01,0.24697336749567625,0.01,0.4463276249999999,0.06779660991525424,0.01,0.01,0.5310735,0.01,0.01,0.01,-0.774936,50.83761
382,382,382,Gainsborough,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.09292035272417576,0.0714285705102041,0.01,0.01,0.01,0.04761904721088436,0.8124999964843751,0.77777778,0.26190476180272104,0.01,0.229166625,0.20833333473958326,0.01,0.01,0.361111125,0.44444444,0.9333333445333332,0.01,-0.774465,53.400569999999995
383,383,383,Milton Keynes,0.33333335,0.01,0.01,0.01,0.3750001125000113,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.7928571384489798,0.19999999400000004,0.01,0.01,0.0999999987142857,0.01,0.01,0.07142857295918367,0.01,0.370833375,0.04999999868750001,0.01,0.01,0.495833375,0.01,0.01,0.01,-0.7594171,52.040620000000004
384,384,384,Aldershot,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.11479591895772595,0.01,0.01,0.01,0.20408163457725947,0.01,0.01,0.2295918388994169,0.01,0.6845237499999999,0.2232142872209822,0.01,0.01,0.34226187499999994,0.01,0.01,0.01,-0.7557509,51.24837
385,385,385,High Wycombe,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2678571442346939,0.01,0.01,0.01,0.08333333154761903,0.01,0.01,0.19047618884353745,0.01,0.6076388749999999,0.10416666736979167,0.01,0.01,0.4340277500000001,0.01,0.01,0.01,-0.748229,51.628609999999995
386,386,386,Midhurst,0.17241379999999998,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.3325123147642505,0.01,0.01,0.01,0.17733990025334273,0.01,0.01,0.25123152893033074,0.01,0.45402299999999995,0.13362068983297415,0.01,0.01,0.518678125,0.01,0.01,0.01,-0.737274,50.9869
387,387,387,Kettering,0.01,0.01,0.01,0.01,0.40178569017856897,0.01,0.01,0.01,0.5178571842857127,0.01,0.01,0.6505102009985424,0.01,0.01,0.01,0.1530612259329446,0.01,0.01,0.1275510216107872,0.01,0.55059525,0.01,0.01,0.01,0.424107125,0.01,0.01,0.01,-0.7302489999999999,52.39632
388,388,388,Wellingborough,0.01,0.01,0.01,0.01,0.3750001125000113,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.8214285705102042,0.01,0.01,0.01,0.14285714163265306,0.01,0.01,0.07142857295918367,0.01,0.5347222500000001,0.01,0.01,0.01,0.43055550000000004,0.01,0.01,0.01,-0.693964,52.30242
389,389,389,Corby,0.01,0.01,0.01,0.01,0.40178569017856897,0.01,0.01,0.01,0.5178571842857127,0.01,0.01,0.4209183630830904,0.01,0.01,0.01,0.1530612259329446,0.01,0.01,0.1275510216107872,0.01,0.5729166249999998,0.01,0.01,0.01,0.446428625,0.01,0.01,0.01,-0.6842333,52.4923
390,390,390,Bognor Regis,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4285714294897959,0.01,0.01,0.01,0.028571430040816324,0.01,0.01,0.2428571446326531,0.01,0.501388875,0.06666666741666667,0.01,0.01,0.52222225,0.01,0.01,0.01,-0.673061,50.783
391,391,391,Scunthorpe,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.09292035272417576,0.0928571397346939,0.049999994750000026,0.01,0.01,0.2523809532176871,0.36249999704687497,0.2444444466666667,0.2761904746802721,0.01,0.24722224999999995,0.12499999859375002,0.01,0.01,0.511111125,0.4888888933333334,0.18666664650666684,0.01,-0.654413,53.58865
392,392,392,Grantham,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5357143232142839,0.01,0.3635204068185132,0.01,0.01,0.01,0.1913265302733236,0.06696428616629464,0.01,0.3061224475801749,0.01,0.531994,0.08928571488839286,0.01,0.01,0.368303625,0.47619048,0.01,0.01,-0.643582,52.912519999999994
393,393,393,Whitby,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.34845132898778297,0.18750000160714286,0.1874999990625,0.01,0.15718562568163072,0.3392857161989796,0.01,0.055555553333333334,0.18452381169217685,0.028545539302655458,0.3038195,0.031249998710937508,0.01,0.01,0.626736125,0.11111110666666668,0.01,0.01,-0.613347,54.48634000000001
394,394,394,Slough,0.17241379999999998,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1441867530736752,0.01,0.01,0.01,0.01,0.1477832530682618,0.01,0.01,0.3201970461717101,0.01,0.71839075,0.0431034486961207,0.01,0.01,0.31609199999999993,0.01,0.01,0.01,-0.5950406,51.51054
395,395,395,Guildford,0.17857145,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14933628385190695,0.2295918379154519,0.01,0.01,0.01,0.2551020432215744,0.01,0.01,0.2295918388994169,0.01,0.610119,0.08928571488839286,0.01,0.01,0.334821375,0.01,1.0,0.01,-0.570409,51.23622
396,396,396,Woking,0.1754386,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14671635080808373,0.2255639072126745,0.01,0.01,0.01,0.17543859882205512,0.01,0.01,0.3759398491084855,0.01,0.489766125,0.08771929864035087,0.01,0.01,0.4385965,0.01,0.9824561521403508,0.01,-0.5600349,51.31677
