,placename,bare,pretty,proper,pure,rather,really,so,very,well,longitude,latitude
418,London,0.1973926543234893,0.4338851819368287,0.13697191064341377,0.03982492523654601,0.581781595727081,0.6935326787504577,0.37810998724930406,0.42350486882272004,0.03886225745654813,-0.12775830000000002,51.50735
419,Grimsby,0.09385636667442651,0.2834453582567344,0.6182124176821647,0.06264968143973972,0.4976597422200741,0.5994828052642469,0.4758240389041719,0.33658787326159856,0.09610657919812131,-0.08078400000000001,53.56746999999999
420,Boston,0.0733499700886176,0.262719002306754,0.22032184462977938,0.024053533101296768,0.5334495683366414,0.6042489536752653,0.3302139266846182,0.5383395011011759,0.11732790523705336,-0.026576999999999996,52.97894
421,Royston,0.311615926381062,0.27149542180870956,0.3115410342053809,0.026640605281870344,0.5713662291125989,0.3453158070624934,0.3167290771823727,0.6158346445820936,0.14392578121942887,-0.024066,52.048140000000004
422,Louth_Lincs,0.06563266251668656,0.3260798422931385,0.3602724079187562,0.04326410948304807,0.5716280106633849,0.6353999904517899,0.3808250125529828,0.4294242854662606,0.10783017856345507,-0.007711,53.36596
423,Lewes,0.15904664998051543,0.44641100824560703,0.14551980766999112,0.02893610816542748,0.8704232818549338,0.7219783892168877,0.3947134973092234,0.354389869458408,0.08312794323031633,0.00878,50.873870000000004
424,Chatteris,0.2942866648394871,0.33132319080961437,0.1537761938586307,0.0183552260174795,0.6018561023517178,0.5288928849918044,0.4618393084034482,0.40933586332572797,0.1394851608234759,0.054012,52.4561
425,Uckfield,0.20159687572474147,0.28447716831849745,0.11687246690045508,0.021611537489429393,0.7914023298745274,0.6770254141536306,0.314266976742104,0.5369136462376164,0.038998399701682035,0.095913,50.966409999999996
426,Cambridge,0.09890847262294551,0.5230954017901036,0.10472701791774376,0.027764529160842707,0.9673972425489394,0.9313674628813317,0.01,0.6119856566929737,0.053320954358316526,0.12181700000000001,52.20534
427,Bishop's Stortford,0.18463809738534442,0.18198155093794627,0.20196628853311557,0.014949749079426625,0.5953552874676952,0.6557838285141392,0.41730811844046145,0.4723496256276567,0.08960825687485097,0.15365020000000001,51.87216
428,Wisbech,0.24251720017250655,0.308277125654731,0.15455045505743797,0.018419436962190713,0.6631322724314535,0.5565317716704595,0.4786106889479299,0.37889051266522794,0.1650295290998116,0.158797,52.66631999999999
429,Sevenoaks,0.2652167633019465,0.1873336885097817,0.11468583225373467,0.01,0.7093635871412828,0.49826699979312217,0.3581401144056006,0.6012732897602295,0.07485504233831955,0.190898,51.27241
430,Tunbridge Wells,0.1740327504268887,0.3020676309435117,0.1616647028346931,0.013976284881872202,0.9013179989515628,0.4852798421362528,0.44989364472189125,0.44938488648527475,0.10264921633551426,0.26369499999999996,51.13238
431,Eastbourne,0.13729782644214578,0.43024953334286953,0.17682812020245336,0.030858415858022757,0.8813106230035762,0.6876859911838189,0.43625211610072007,0.3266232940665025,0.09676034472785071,0.29047199999999995,50.768029999999996
432,Brentwood,0.48720202531873713,0.0687048139423202,0.41994617707622994,0.051795563791718555,0.37714819335619765,0.11962316395868838,0.9576459036990461,0.17086813098178938,0.18190058108620502,0.30717490000000003,51.620470000000005
433,Skegness,0.03131523617694308,0.24850330750672886,0.31031787786581705,0.024534606834512203,0.5100215239487518,0.5020114896799762,0.4219846170948861,0.4939390915267587,0.11365108844706734,0.337881,53.1464
434,Downham Market,0.0599042571960216,0.3372490886032728,0.16439095814034607,0.02564626452312259,0.8863321286950311,0.5641751141806839,0.4339272964122722,0.40434058655540556,0.1461734158005151,0.385472,52.606609999999996
435,King's Lynn,0.05516409193289702,0.32735336637349816,0.17278689093518593,0.022708558350551834,0.8349634914917718,0.5620840560798229,0.38170539998313857,0.4593645034593726,0.1474696535670471,0.4022963,52.75168000000001
436,Bexhill,0.05992879792453436,0.3268021448303547,0.16783674810620083,0.042695583126913975,1.0,0.7045624532535525,0.21171079422137629,0.5657725112133987,0.08381077510413601,0.4662071,50.849909999999994
437,Chelmsford,0.46436317213015466,0.10783728422764571,0.3839010460049566,0.0408328394485078,0.47885510082194344,0.1913827400181418,0.967674113401363,0.1271341684313274,0.15750328149263063,0.4685497,51.73559
438,Mildenhall,0.08828365740984034,0.34142051885813024,0.2288460389574485,0.03270814511999693,0.6999920697792018,0.43571189866165905,0.43946627631183405,0.4811843207913701,0.07676768183383956,0.5156095,52.347570000000005
439,Medway,0.2611247251276273,0.24148135554357444,0.25027497759872486,0.028947905648110443,0.6356057925628386,0.37523194194688025,0.5883189002021165,0.35861548535798815,0.18157852868657132,0.5417860999999999,51.404740000000004
440,Braintree,0.1623587267267012,0.3525051120207824,0.20936743604306007,0.026076062941007845,0.7852728403232722,0.47994239246327924,0.5463662008820294,0.33339849704234237,0.12699117711069327,0.5509269,51.88009
441,Gillingham,0.2411877463426025,0.26084083824008064,0.24097959614241402,0.028109302299538837,0.6693195299429501,0.37801683667785957,0.5782899444087568,0.36089439241221016,0.1781271233305176,0.551438,51.38632
442,Hastings,0.08424940350218614,0.34881409281463377,0.1725302869729441,0.025882320062563743,0.9229352939860184,0.6235108770031353,0.31851969568438576,0.4941338991183763,0.09828929838305459,0.573453,50.85426
443,Maldon,0.43638053055750664,0.16581138000957632,0.3938410518853292,0.03977145341852736,0.48721441491308454,0.21216123744808166,0.910768257407379,0.14780564627589404,0.15660055860228547,0.6714479999999999,51.731809999999996
444,Southend,0.42682831255619924,0.17128614928981872,0.3902534502089417,0.0436751661175414,0.4234904562554695,0.22263085026814589,0.8818393233252685,0.1595713412741921,0.18958086180346953,0.7077123000000001,51.54593
445,Bury St Edmunds,0.08058442837369213,0.3021524615609046,0.18326311981799234,0.029787963797069054,0.7851020643759783,0.4327042123522021,0.4665695256129328,0.4718827709431833,0.08466048179072644,0.7104931999999999,52.24292
446,Thetford,0.08238595141682302,0.3069040409543764,0.16455190189283037,0.02570942865389545,0.8829056553709551,0.5368322220277215,0.37959769278806066,0.4943717694407726,0.10217127946630085,0.751657,52.412859999999995
447,Ashford,0.24630376716847108,0.3027365150375581,0.1883873925425404,0.014329116882042902,0.736311825644499,0.44372125590795486,0.5505167053514878,0.36462239453390427,0.13613266855614173,0.8750190000000001,51.14647
448,Faversham,0.258274108188268,0.2713928442002301,0.1837270617232436,0.01929867285044316,0.6835008619784861,0.47562500994605267,0.55217004310168,0.3585013349446544,0.15157024654571238,0.889358,51.31599
449,Colchester,0.18646586051497063,0.3228152832827959,0.2003259080651588,0.041005759461392045,0.7883274265515964,0.4156511083881028,0.5611686471653399,0.36112269323887797,0.11636348158386227,0.891874,51.89593
450,New Romney,0.22990859662975424,0.36449923847661264,0.21644313659837067,0.014655532637863304,0.6708928408082607,0.528526870255733,0.4351202959892385,0.4080603862521896,0.14346494417974395,0.939473,50.98512
451,Canterbury,0.24552090805459553,0.29755297388104346,0.22090377420178026,0.016999920126490653,0.6559179249299271,0.5416174668597529,0.4408995172044866,0.4044738759601966,0.1867991941604351,1.0789089,51.280229999999996
452,Ipswich,0.14893805803094423,0.3046996871915351,0.1768054287108365,0.0385159180291392,0.8638418539826326,0.4765368640493959,0.48388704480052935,0.4178349426035318,0.1060718751277543,1.14822,52.056740000000005
453,Clacton,0.21501896949186255,0.338338043976334,0.2250884735595382,0.03515471288996225,0.6864018996577085,0.38100224382946896,0.5589885691391381,0.3704146735913363,0.12636484536258932,1.153035,51.78953
454,Folkestone,0.22391290448517331,0.32809909493894857,0.2054397451304605,0.013665855871801564,0.6791240729389313,0.54718089084804,0.43637895157794593,0.4034266997133254,0.17108741299893693,1.169456,51.0814
455,Sheringham,0.0670231189095784,0.36292366060796216,0.16724041894237182,0.023971971441380163,0.8206314197220566,0.6876764429733128,0.44901251120069213,0.3292624242813654,0.15224481462396267,1.2109589,52.944419999999994
456,Harwich,0.14024230426232775,0.3106932010212328,0.1640856948832466,0.039117073766426425,0.8039192518140966,0.443299543277264,0.5084714907421298,0.4164842766349825,0.10047088992174925,1.260297,51.93473
457,Norwich,0.06826203743152667,0.36327948777924457,0.1716478670422587,0.02364000998046259,0.8071759790896837,0.6720285173220449,0.4808273254352143,0.30731751996948725,0.1512492376396129,1.297355,52.63089
458,Cromer,0.06654450217000701,0.37004215620262676,0.1679735846768604,0.023800786249102285,0.8183765031021955,0.6858638743455493,0.4535972406568889,0.3225398535320326,0.15384585348573207,1.301866,52.93145
459,Dover,0.2428409839445585,0.3170963154052048,0.20395318951565714,0.013587698113583823,0.677981540655583,0.534434029822244,0.44633329826705426,0.40214507082110384,0.17393803536793417,1.3134027,51.12788
460,Felixstowe,0.1448110184460116,0.32110376346242375,0.16869150140539613,0.03537729684734443,0.8155982106350907,0.438388580340235,0.49155984508165673,0.4278747106936385,0.10250183128907618,1.3512549999999999,51.961729999999996
461,Margate,0.2760631021404991,0.3099464076363173,0.2420858973673946,0.014531731082060427,0.636718083272187,0.4886678654975419,0.4962079922764662,0.3782568753409136,0.16208011145588097,1.3868339,51.38965
462,Ramsgate,0.2794965342581378,0.318665149417242,0.2300248235210699,0.014712464060527685,0.6406797294661819,0.4976113560050289,0.48095341482139764,0.38464929848761004,0.16679754375759698,1.4198950000000001,51.33555
463,Great Yarmouth,0.07108594373045865,0.36051308680869715,0.19157123937165518,0.0302548247477524,0.7255225121366552,0.6509810786295132,0.5414255859985576,0.26133951067067135,0.15642370327877617,1.728047,52.59823000000001
464,Lowestoft,0.07101996256058364,0.3600328532298991,0.18934585526153194,0.03022674293510805,0.7031234302820771,0.6560925539871736,0.535906750557144,0.2671604982152892,0.15455882885825797,1.7534490000000003,52.48114
465,Swaffham,0.05765200443857677,0.29316627262430806,0.14214330562773664,0.034610215580716926,0.9388620236144559,0.5603812918728814,0.3791470537983872,0.4747987329987653,0.13919973168078514,0.687481,52.64747
466,Dereham,0.06630274838263665,0.35768954052685137,0.17870601303899217,0.02920919562613736,0.8078302457123205,0.7214134534286034,0.42779741240704716,0.3387082001008901,0.14200092275123394,0.9378270000000001,52.681619999999995
467,Ely,0.09648923904841435,0.5083496043663277,0.12582460415380492,0.028720795700838526,0.9165900874487075,0.859913429558077,0.07961985169202264,0.5771055282976827,0.04952033210965763,0.262363,52.39954
468,March,0.2321717550231474,0.3124781933847026,0.1496128511988651,0.017633689186423808,0.5631835894800893,0.5364518849758908,0.5055117475765105,0.3713176238668692,0.16195810686508164,0.088622,52.551719999999996
469,St Neots,0.30539559105789343,0.5358223015078908,0.3078764189816875,0.056997809536815706,0.4610963684738238,0.504007065675775,0.3561831176011082,0.4416465821178934,0.07733840547489415,-0.26510300000000003,52.23008
470,Banham,0.06600171333319053,0.3478317968580018,0.16717359836456228,0.0287449838273143,0.8437498390783117,0.6986680246343829,0.43029756349048265,0.35611442929578074,0.12544424843783544,1.0402849,52.45125
471,Holt,0.06671105875712352,0.354101098929182,0.16323251906742578,0.023860358292544993,0.8145395682907639,0.6967631566383932,0.42996107643031295,0.3490200152838522,0.14817354044750086,1.086747,52.90936
472,Cromer,0.06654450217000701,0.37004215620262676,0.1679735846768604,0.023800786249102285,0.8183765031021955,0.6858638743455493,0.4535972406568889,0.3225398535320326,0.15384585348573207,1.301866,52.93145
473,Hunstanton,0.048541250140087325,0.3058986739093322,0.17365050241025298,0.01371329822219353,0.8199226620899213,0.5844316427696175,0.3371085540084115,0.5014737023422025,0.14737552035193602,0.49103199999999997,52.93891
474,Horncastle,0.06666494447178344,0.3283434710062082,0.33077415643773184,0.03934127511658106,0.5764331439786358,0.6187701904867997,0.39383310987906633,0.4256060566705538,0.1159131804627648,-0.11245,53.20731
475,Market Weighton,0.09706895174027645,0.2791880325650188,0.616620413371024,0.057356377936856634,0.567985352217433,0.60070656757746,0.45292202826342143,0.3505183249007851,0.10556443432038787,-0.6677465,53.86484
476,Hawes,0.07592464493743532,0.4065771768725471,0.3876461128807463,0.03321606767360047,0.5561322468712376,0.5626378522891834,0.2728663847934711,0.5170965876545303,0.12945139825356544,-2.1968695,54.303830000000005
477,Reeth,0.0541701003897313,0.2243187728736532,0.6875401019531551,0.08919750869623992,0.49808284337458125,0.6515921641019112,0.19090455331902326,0.5695633985927377,0.13379950116633121,-1.9428115000000001,54.38946
478,Aysgarth,0.06928293222527847,0.2477776330412061,0.5683699293971024,0.061766605059123784,0.5168958175903158,0.6485988001082131,0.25108724117169184,0.5416566984419495,0.10098997746340084,-1.9967433999999997,54.29159
479,Stanhope,0.09168865758613957,0.27359116398610195,0.7052041945040237,0.14037198563408954,0.514489505846127,0.73064816435653,0.24796410406776323,0.45526397453967343,0.12353845897245139,-2.011302,54.74946
480,Keswick,0.17995537627347805,0.23410694833744414,0.551689337057758,0.1276939286866636,0.5270103601265876,0.43433218224351117,0.4496869775031175,0.4089626529923133,0.18701829414153945,-3.134706,54.60128
481,Oxenholme,0.10366813174080394,0.27322184910159414,0.34299496058779133,0.04136238327657625,0.5503140676405702,0.6507216855774282,0.26334775527318527,0.5288328906302334,0.16839939048532832,-2.7243327999999996,54.30134
