placename,boilings,bossers,bullets,candy,comfits,cooshies,da-da,dods,dud-dews,fairings,frawzies,goffs,goodie,goodies,grots,gummies,humbugs,ju-jues,jubjubs,ket(s),lollies,lollypops,losion,lozengers,munch,peppermints,peps,smackry,snag,spice,spoggs,stash,suck,suckers,sucks,swadgies,swedgers,swedgies,sweeties,sweets,taffies,toffee,toffees,treats,tuck,tuffies,tutoos,longitude,latitude
Woking,0.000000000,0.00000000,0.000000000,0.026041667,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.065104167,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005208333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.02604167,0.000000000,0.018229167,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.19010417,0.6380208,0.00000000,0.000000000,0.000000000,0.031250000,0.00000000,0.00000000,0.00000000, -0.5600349,51.31677
Lincoln,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.007812500,0.00000000,0.00000000,0.006250000,0.006250000,0.094047619,0.000000000,0,0.007812500,0.000000000,0.000000000,0.000000000,0.007812500,0.004464286,0.000000000,0.000000000,0.000000000,0.004464286,0.000000000,0.00000000,0.00000000,0.03125000,0.000000000,0.006250000,0.000000000,0.007812500,0.000000000,0.00000000,0.000000000,0.000000000,0.32946429,0.4216518,0.00000000,0.004464286,0.022693452,0.006250000,0.00000000,0.03125000,0.00000000, -0.5405790,53.23069
Bedford,0.000000000,0.00000000,0.000000000,0.041666667,0.009803922,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.014705882,0.026260504,0.000000000,0,0.000000000,0.000000000,0.014005602,0.000000000,0.008403361,0.008403361,0.000000000,0.000000000,0.000000000,0.008403361,0.019607843,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.00000000,0.000000000,0.000000000,0.15791317,0.6390056,0.00000000,0.004201681,0.008403361,0.029411765,0.00000000,0.00000000,0.00000000, -0.4667782,52.13864
Heathrow,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.032828283,0.000000000,0,0.004329004,0.000000000,0.000000000,0.000000000,0.000000000,0.009379509,0.000000000,0.000000000,0.000000000,0.011904762,0.000000000,0.00000000,0.00000000,0.01515152,0.000000000,0.007575758,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.29725830,0.5598846,0.00000000,0.011904762,0.004329004,0.045454545,0.00000000,0.00000000,0.00000000, -0.4542955,51.47002
Driffield,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.005882353,0.220343137,0.000000000,0,0.003676471,0.000000000,0.000000000,0.009803922,0.003676471,0.018382353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.05882353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.17622549,0.4458333,0.00000000,0.003676471,0.024264706,0.029411765,0.00000000,0.00000000,0.00000000, -0.4433770,54.00600
Beverley,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.005882353,0.230147059,0.000000000,0,0.003676471,0.000000000,0.000000000,0.009803922,0.003676471,0.018382353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.02941176,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.17132353,0.4703431,0.00000000,0.003676471,0.024264706,0.029411765,0.00000000,0.00000000,0.00000000, -0.4350930,53.84196
Luton,0.000000000,0.00000000,0.000000000,0.041666667,0.009803922,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.014705882,0.036764706,0.000000000,0,0.007469655,0.000000000,0.009803922,0.000000000,0.017273576,0.011671335,0.000000000,0.003267974,0.000000000,0.011671335,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.22000467,0.5925537,0.00000000,0.011671335,0.011671335,0.000000000,0.00000000,0.00000000,0.00000000, -0.4200255,51.87867
Scarborough,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.166428571,0.000000000,0,0.003571429,0.000000000,0.000000000,0.066666667,0.009285714,0.017857143,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.01904762,0.000000000,0.005714286,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.19023810,0.4997619,0.00000000,0.003571429,0.017857143,0.000000000,0.00000000,0.00000000,0.00000000, -0.3997520,54.28311
Worthing,0.000000000,0.00000000,0.000000000,0.054890220,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.055888224,0.000000000,0,0.004990020,0.000000000,0.000000000,0.000000000,0.009980040,0.004990020,0.000000000,0.000000000,0.000000000,0.004990020,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.014970060,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26447106,0.5499002,0.00000000,0.000000000,0.004990020,0.029940120,0.00000000,0.00000000,0.00000000, -0.3728820,50.81787
Dorking,0.000000000,0.00000000,0.000000000,0.014705882,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.041666667,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.02450980,0.000000000,0.017156863,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.23284314,0.5808824,0.00000000,0.000000000,0.000000000,0.088235294,0.00000000,0.00000000,0.00000000, -0.3323780,51.23220
Hull,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.005882353,0.239950980,0.000000000,0,0.003676471,0.000000000,0.000000000,0.009803922,0.003676471,0.018382353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.02941176,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.19583333,0.4654412,0.00000000,0.003676471,0.024264706,0.000000000,0.00000000,0.00000000,0.00000000, -0.3274198,53.76762
Horsham,0.000000000,0.00000000,0.000000000,0.024950100,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.065868263,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009980040,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.02495010,0.000000000,0.024950100,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.20958084,0.5798403,0.00000000,0.000000000,0.000000000,0.059880240,0.00000000,0.00000000,0.00000000, -0.3258580,51.06288
Biggleswade,0.000000000,0.00000000,0.000000000,0.041666667,0.009803922,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.014705882,0.031862745,0.000000000,0,0.000000000,0.000000000,0.009803922,0.000000000,0.014005602,0.004201681,0.000000000,0.000000000,0.000000000,0.004201681,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.20763305,0.6242997,0.00000000,0.004201681,0.004201681,0.029411765,0.00000000,0.00000000,0.00000000, -0.2642200,52.08694
Peterborough,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.006250000,0.000000000,0.000000000,0.000000000,0,0.010416667,0.000000000,0.000000000,0.000000000,0.010416667,0.000000000,0.000000000,0.000000000,0.000000000,0.010416667,0.010416667,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.010416667,0.000000000,0.00000000,0.000000000,0.000000000,0.23541667,0.6375000,0.00000000,0.000000000,0.000000000,0.037500000,0.00000000,0.03125000,0.00000000, -0.2405299,52.56950
Welwyn Garden City,0.000000000,0.00000000,0.000000000,0.020000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.014285714,0.034285714,0.000000000,0,0.004081633,0.000000000,0.000000000,0.000000000,0.009523810,0.004081633,0.000000000,0.000000000,0.000000000,0.004081633,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.005714286,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.20503401,0.6907483,0.00000000,0.004081633,0.004081633,0.000000000,0.00000000,0.00000000,0.00000000, -0.2086610,51.80317
Bridlington,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.005882353,0.239950980,0.000000000,0,0.003676471,0.000000000,0.000000000,0.009803922,0.003676471,0.018382353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.04901961,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.17622549,0.4360294,0.00000000,0.003676471,0.024264706,0.029411765,0.00000000,0.00000000,0.00000000, -0.1988020,54.08535
Stevenage,0.000000000,0.00000000,0.000000000,0.036666667,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.014285714,0.041428571,0.000000000,0,0.000000000,0.000000000,0.009523810,0.000000000,0.009523810,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.005714286,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.22238095,0.6604762,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -0.1966120,51.90376
Crawley,0.000000000,0.00000000,0.000000000,0.020958084,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.031936128,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.005988024,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.02495010,0.000000000,0.024950100,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.25049900,0.6107784,0.00000000,0.000000000,0.000000000,0.029940120,0.00000000,0.00000000,0.00000000, -0.1872275,51.10914
Huntingdon,0.000000000,0.00000000,0.000000000,0.031862745,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.014705882,0.031862745,0.000000000,0,0.000000000,0.000000000,0.009803922,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.019607843,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.00000000,0.000000000,0.000000000,0.15441176,0.6887255,0.00000000,0.000000000,0.000000000,0.029411765,0.00000000,0.00000000,0.00000000, -0.1825520,52.33146
Hove,0.000000000,0.00000000,0.000000000,0.024950100,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.055888224,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.019960080,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.014970060,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.28942116,0.5548902,0.00000000,0.000000000,0.009980040,0.029940120,0.00000000,0.00000000,0.00000000, -0.1687490,50.82793
Spalding,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.007812500,0.00000000,0.00000000,0.006250000,0.006250000,0.010714286,0.000000000,0,0.010416667,0.000000000,0.000000000,0.000000000,0.010416667,0.004464286,0.000000000,0.000000000,0.000000000,0.014880952,0.010416667,0.00000000,0.00000000,0.00000000,0.000000000,0.006250000,0.000000000,0.018229167,0.000000000,0.00000000,0.000000000,0.000000000,0.26956845,0.5388393,0.00000000,0.004464286,0.012276786,0.037500000,0.00000000,0.03125000,0.00000000, -0.1537024,52.79010
Brighton,0.000000000,0.00000000,0.000000000,0.024950100,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.055888224,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.019960080,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.014970060,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.27445110,0.5698603,0.00000000,0.000000000,0.009980040,0.029940120,0.00000000,0.00000000,0.00000000, -0.1371630,50.82253
London,0.000000000,0.00000000,0.000000000,0.005555556,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.012500000,0.000000000,0,0.003968254,0.000000000,0.000000000,0.000000000,0.000000000,0.003968254,0.000000000,0.000000000,0.000000000,0.010912698,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.012500000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.32896825,0.5650794,0.00000000,0.010912698,0.003968254,0.041666667,0.00000000,0.00000000,0.00000000, -0.1277583,51.50735
Grimsby,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.011764706,0.212044818,0.000000000,0,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.018907563,0.000000000,0.000000000,0.000000000,0.004201681,0.000000000,0.00000000,0.00000000,0.02941176,0.000000000,0.005882353,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.22675070,0.4669468,0.00000000,0.004201681,0.010084034,0.000000000,0.00000000,0.00000000,0.00000000, -0.0807840,53.56747
Boston,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.007812500,0.00000000,0.00000000,0.006250000,0.006250000,0.073214286,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.004464286,0.000000000,0.000000000,0.000000000,0.004464286,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.006250000,0.000000000,0.007812500,0.000000000,0.00000000,0.000000000,0.000000000,0.35290179,0.4763393,0.00000000,0.004464286,0.012276786,0.006250000,0.00000000,0.03125000,0.00000000, -0.0265770,52.97894
Royston,0.000000000,0.00000000,0.000000000,0.031862745,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.014705882,0.031862745,0.000000000,0,0.000000000,0.000000000,0.009803922,0.000000000,0.019607843,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.19852941,0.6642157,0.00000000,0.000000000,0.000000000,0.029411765,0.00000000,0.00000000,0.00000000, -0.0240660,52.04814
Louth_Lincs,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.011764706,0.212044818,0.000000000,0,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.018907563,0.000000000,0.000000000,0.000000000,0.004201681,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.005882353,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.22675070,0.4669468,0.00000000,0.004201681,0.010084034,0.000000000,0.00000000,0.02941176,0.00000000, -0.0077110,53.36596
Lewes,0.000000000,0.00000000,0.000000000,0.014970060,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.055888224,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.019960080,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.014970060,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.28443114,0.5698603,0.00000000,0.000000000,0.009980040,0.029940120,0.00000000,0.00000000,0.00000000,  0.0087800,50.87387
Chatteris,0.000000000,0.00000000,0.000000000,0.022865854,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.006097561,0.000000000,0.017784553,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.010162602,0.010162602,0.000000000,0.000000000,0.000000000,0.000000000,0.010162602,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.010162602,0.000000000,0.00000000,0.000000000,0.000000000,0.12042683,0.7555894,0.00000000,0.000000000,0.000000000,0.036585366,0.00000000,0.00000000,0.00000000,  0.0540120,52.45610
Uckfield,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.045908184,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.019960080,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.014970060,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.25948104,0.5898204,0.00000000,0.000000000,0.009980040,0.059880240,0.00000000,0.00000000,0.00000000,  0.0959130,50.96641
Cambridge,0.000000000,0.00000000,0.000000000,0.031862745,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.014705882,0.031862745,0.000000000,0,0.000000000,0.000000000,0.009803922,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.18872549,0.6838235,0.00000000,0.000000000,0.000000000,0.029411765,0.00000000,0.00000000,0.00000000,  0.1218170,52.20534
Bishop's Stortford,0.000000000,0.00000000,0.000000000,0.022058824,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.014705882,0.031862745,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.20833333,0.7230392,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,  0.1536502,51.87216
Wisbech,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.006250000,0.006250000,0.016666667,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.010416667,0.010416667,0.000000000,0.000000000,0.000000000,0.000000000,0.010416667,0.00000000,0.00000000,0.00000000,0.000000000,0.006250000,0.000000000,0.010416667,0.000000000,0.00000000,0.000000000,0.000000000,0.23125000,0.6229167,0.00000000,0.000000000,0.000000000,0.037500000,0.00000000,0.03125000,0.00000000,  0.1587970,52.66632
Sevenoaks,0.000000000,0.00000000,0.000000000,0.013235294,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.007352941,0.015686275,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.005882353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.30245098,0.5965686,0.00000000,0.000000000,0.000000000,0.058823529,0.00000000,0.00000000,0.00000000,  0.1908980,51.27241
Tunbridge Wells,0.000000000,0.00000000,0.000000000,0.013235294,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.007352941,0.025490196,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.005882353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.014705882,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.31225490,0.5622549,0.00000000,0.000000000,0.000000000,0.058823529,0.00000000,0.00000000,0.00000000,  0.2636950,51.13238
Eastbourne,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.035928144,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.019960080,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.014970060,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.27944112,0.5648703,0.00000000,0.000000000,0.009980040,0.059880240,0.01497006,0.00000000,0.00000000,  0.2904720,50.76803
Brentwood,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.19117647,0.7500000,0.00000000,0.000000000,0.000000000,0.058823529,0.00000000,0.00000000,0.00000000,  0.3071749,51.62047
Skegness,0.000000000,0.00000000,0.000000000,0.010416667,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.006250000,0.012500000,0.152380952,0.000000000,0,0.000000000,0.000000000,0.000000000,0.010416667,0.000000000,0.014880952,0.000000000,0.000000000,0.000000000,0.004464286,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.006250000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.25758929,0.4721726,0.00000000,0.004464286,0.010714286,0.006250000,0.00000000,0.03125000,0.00000000,  0.3378810,53.14640
Downham Market,0.000000000,0.00000000,0.000000000,0.028645833,0.000000000,0.06250000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.006250000,0.000000000,0.018229167,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.010416667,0.010416667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.17552083,0.5880208,0.00000000,0.000000000,0.000000000,0.068750000,0.00000000,0.03125000,0.00000000,  0.3854720,52.60661
King's Lynn,0.000000000,0.00000000,0.000000000,0.020833333,0.000000000,0.06250000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.006250000,0.006250000,0.016666667,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.010416667,0.010416667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.006250000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.25208333,0.5083333,0.00000000,0.000000000,0.000000000,0.068750000,0.00000000,0.03125000,0.00000000,  0.4022963,52.75168
Bexhill,0.000000000,0.00000000,0.000000000,0.007485030,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.007485030,0.045908184,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.019960080,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.014970060,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.28193613,0.5673653,0.00000000,0.000000000,0.009980040,0.029940120,0.01497006,0.00000000,0.00000000,  0.4662071,50.84991
Chelmsford,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.20098039,0.7303922,0.00000000,0.000000000,0.000000000,0.058823529,0.00000000,0.00000000,0.00000000,  0.4685497,51.73559
Mildenhall,0.000000000,0.00000000,0.000000000,0.007352941,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.017156863,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.18382353,0.7132353,0.00000000,0.000000000,0.000000000,0.058823529,0.00000000,0.00000000,0.00000000,  0.5156095,52.34757
Medway,0.000000000,0.00000000,0.000000000,0.007352941,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.007352941,0.019607843,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.17401961,0.6740196,0.00000000,0.000000000,0.000000000,0.117647059,0.00000000,0.00000000,0.00000000,  0.5417861,51.40474
Braintree,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.009803922,0.000000000,0,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.19607843,0.7254902,0.00000000,0.000000000,0.000000000,0.058823529,0.00000000,0.00000000,0.00000000,  0.5509269,51.88009
Gillingham,0.000000000,0.00000000,0.000000000,0.007352941,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.007352941,0.019607843,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.18382353,0.6544118,0.00000000,0.000000000,0.000000000,0.117647059,0.00000000,0.00000000,0.00000000,  0.5514380,51.38632
