placename,bap,bap (only if crusty),bap (only if soft),barm,barmcake,batch,breadbun,breadcake,breadroll,bun,butty,cake,cob,cob (only if crusty),cookie,dinner roll,flour bap,flourcake,Glasgow (only if browner on top),morning roll,muffin,oven bottom bread,rhol bara,roll,roll (only if crusty),roll (only if soft),softie,split,stottie,stottiecake,teacake,longitude,latitude
Antrim,0.88461538,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.11538462,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -6.2072498,54.71953
Antrim,0.88461538,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.11538462,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -6.2072498,54.71953
Wicklow,0.36904762,0.000000000,0.014285714,0.014285714,0.0000000000,0.014285714,0.000000000,0.000000000,0.261904762,0.014285714,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.24047619,0.000000000,0.0714285714,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -6.0445890,52.98082
Kilkeel,0.78846154,0.000000000,0.000000000,0.000000000,0.0000000000,0.038461538,0.000000000,0.000000000,0.019230769,0.000000000,0.000000000,0.000000000,0.019230769,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.13461538,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -6.0070040,54.06312
Belfast,0.71875000,0.000000000,0.062500000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.062500000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.15625000,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -5.9301200,54.59728
Down,0.79487179,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.025641026,0.038461538,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.14102564,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -5.7156922,54.32875
Balivanich,0.07364341,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.008139535,0.034883721,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0759689922,0.000000000,0.000000000,0.000000000,0.75135659,0.000000000,0.0197674419,0.017829457,0.0000000000,0.000000000,0.000000000,0.011627907, -7.3743509,57.47227
Western Isles,0.07945736,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.013953488,0.046511628,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0759689922,0.000000000,0.000000000,0.000000000,0.72810078,0.000000000,0.0197674419,0.017829457,0.0000000000,0.000000000,0.000000000,0.011627907, -7.0194034,57.75989
Dunvegan,0.07364341,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.013953488,0.034883721,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0759689922,0.000000000,0.000000000,0.000000000,0.74554264,0.000000000,0.0197674419,0.017829457,0.0000000000,0.000000000,0.000000000,0.011627907, -6.5813982,57.43660
Stornoway,0.11918605,0.000000000,0.011627907,0.005813953,0.0000000000,0.003875969,0.003875969,0.000000000,0.017829457,0.086240310,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0468992248,0.011627907,0.000000000,0.000000000,0.59825581,0.000000000,0.0197674419,0.071124031,0.0000000000,0.000000000,0.000000000,0.000000000, -6.3848692,58.20943
Scilly Isles,0.15000000,0.000000000,0.019379845,0.008139535,0.0023255814,0.000000000,0.008527132,0.013953488,0.089922481,0.092248062,0.000000000,0.000000000,0.038759690,0.007751938,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.003875969,0.000000000,0.000000000,0.52732558,0.000000000,0.0184108527,0.000000000,0.0096899225,0.000000000,0.000000000,0.009689922, -6.3274966,49.92773
Portree,0.06782946,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.013953488,0.034883721,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0759689922,0.000000000,0.000000000,0.000000000,0.75135659,0.000000000,0.0197674419,0.017829457,0.0000000000,0.000000000,0.000000000,0.011627907, -6.1960231,57.41247
Islay,0.07364341,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.015503876,0.044573643,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0387596899,0.000000000,0.000000000,0.000000000,0.76453488,0.000000000,0.0406976744,0.003875969,0.0000000000,0.000000000,0.000000000,0.011627907, -6.1770670,55.73625
Mull,0.06782946,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.017441860,0.040697674,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0503875969,0.000000000,0.000000000,0.000000000,0.77228682,0.000000000,0.0290697674,0.003875969,0.0000000000,0.000000000,0.000000000,0.011627907, -6.0008870,56.43920
Broadford,0.07364341,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.013953488,0.034883721,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0701550388,0.000000000,0.000000000,0.000000000,0.75135659,0.000000000,0.0197674419,0.017829457,0.0000000000,0.000000000,0.000000000,0.011627907, -5.9096592,57.24139
Kyle of Lochalsh,0.06201550,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.019767442,0.034883721,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0701550388,0.011627907,0.000000000,0.000000000,0.74554264,0.000000000,0.0197674419,0.017829457,0.0000000000,0.000000000,0.000000000,0.011627907, -5.7143293,57.28261
Campbeltown,0.07945736,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.015503876,0.044573643,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0387596899,0.000000000,0.000000000,0.000000000,0.77034884,0.000000000,0.0290697674,0.003875969,0.0000000000,0.000000000,0.000000000,0.011627907, -5.6053740,55.42412
Penzance,0.15000000,0.000000000,0.021317829,0.008139535,0.0023255814,0.000000000,0.008527132,0.013953488,0.091860465,0.094186047,0.000000000,0.000000000,0.038759690,0.009689922,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.003875969,0.000000000,0.000000000,0.51763566,0.000000000,0.0203488372,0.000000000,0.0096899225,0.000000000,0.000000000,0.009689922, -5.5375920,50.11880
Oban,0.06782946,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.017441860,0.040697674,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0562015504,0.000000000,0.000000000,0.000000000,0.76647287,0.000000000,0.0290697674,0.003875969,0.0000000000,0.000000000,0.000000000,0.011627907, -5.4710470,56.41516
Lochgilphead,0.06782946,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.011627907,0.040697674,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0387596899,0.000000000,0.000000000,0.000000000,0.77810078,0.000000000,0.0406976744,0.003875969,0.0000000000,0.000000000,0.000000000,0.011627907, -5.4323449,56.03829
Helston,0.15581395,0.000000000,0.021317829,0.008139535,0.0023255814,0.000000000,0.008527132,0.013953488,0.091860465,0.094186047,0.000000000,0.000000000,0.038759690,0.009689922,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.003875969,0.000000000,0.000000000,0.51182171,0.000000000,0.0203488372,0.000000000,0.0096899225,0.000000000,0.000000000,0.009689922, -5.2749960,50.10159
Redruth,0.15000000,0.000000000,0.021317829,0.008139535,0.0023255814,0.000000000,0.008527132,0.013953488,0.091860465,0.094186047,0.000000000,0.000000000,0.038759690,0.009689922,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.003875969,0.000000000,0.000000000,0.51763566,0.000000000,0.0203488372,0.000000000,0.0096899225,0.000000000,0.000000000,0.009689922, -5.2266660,50.23302
Ullapool,0.10368217,0.000000000,0.011627907,0.005813953,0.0000000000,0.003875969,0.003875969,0.000000000,0.023643411,0.086240310,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0468992248,0.011627907,0.000000000,0.000000000,0.59437984,0.000000000,0.0255813953,0.082751938,0.0000000000,0.000000000,0.000000000,0.000000000, -5.1613130,57.89542
Ballachulish,0.07364341,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.011627907,0.040697674,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0562015504,0.000000000,0.000000000,0.000000000,0.76647287,0.000000000,0.0290697674,0.003875969,0.0000000000,0.000000000,0.000000000,0.011627907, -5.1337200,56.67393
Fort William,0.07364341,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.019767442,0.034883721,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0585271318,0.000000000,0.000000000,0.000000000,0.75717054,0.000000000,0.0313953488,0.006201550,0.0000000000,0.000000000,0.000000000,0.011627907, -5.1052179,56.81982
Achnasheen,0.11240310,0.000000000,0.011627907,0.005813953,0.0000000000,0.003875969,0.003875969,0.000000000,0.026550388,0.086240310,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0498062016,0.011627907,0.000000000,0.000000000,0.58565891,0.000000000,0.0313953488,0.071124031,0.0000000000,0.000000000,0.000000000,0.000000000, -5.0787658,57.57859
Newquay,0.15000000,0.000000000,0.021317829,0.008139535,0.0023255814,0.000000000,0.008527132,0.013953488,0.091860465,0.082558140,0.000000000,0.000000000,0.038759690,0.009689922,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.003875969,0.000000000,0.000000000,0.52926357,0.000000000,0.0203488372,0.000000000,0.0096899225,0.000000000,0.000000000,0.009689922, -5.0737190,50.41550
Falmouth,0.15581395,0.000000000,0.021317829,0.008139535,0.0023255814,0.000000000,0.008527132,0.013953488,0.091860465,0.094186047,0.000000000,0.000000000,0.038759690,0.009689922,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.003875969,0.000000000,0.000000000,0.51182171,0.000000000,0.0203488372,0.000000000,0.0096899225,0.000000000,0.000000000,0.009689922, -5.0662700,50.15257
Rothesay,0.07364341,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.011627907,0.040697674,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0387596899,0.000000000,0.000000000,0.000000000,0.77228682,0.000000000,0.0406976744,0.003875969,0.0000000000,0.000000000,0.000000000,0.011627907, -5.0557930,55.83596
Truro,0.15000000,0.000000000,0.021317829,0.008139535,0.0023255814,0.000000000,0.008527132,0.013953488,0.091860465,0.094186047,0.000000000,0.000000000,0.038759690,0.009689922,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.015503876,0.000000000,0.000000000,0.50600775,0.000000000,0.0203488372,0.000000000,0.0096899225,0.000000000,0.000000000,0.009689922, -5.0510410,50.26320
Milford Haven,0.26004876,0.000000000,0.032079415,0.001044932,0.0010449321,0.018286311,0.001044932,0.000000000,0.056025775,0.109282480,0.000000000,0.000000000,0.017241379,0.002873563,0.00000000,0.0029606409,0.000000000,0.00000000,0.000000000,0.0048763497,0.000000000,0.000000000,0.000000000,0.48131313,0.000000000,0.0118773946,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -5.0426971,51.71431
Stranraer,0.21724138,0.000000000,0.004789272,0.020114943,0.0057471264,0.000000000,0.002298851,0.000000000,0.020881226,0.095593870,0.011494253,0.000000000,0.002873563,0.004789272,0.00000000,0.0038314176,0.000000000,0.00000000,0.000000000,0.0229885057,0.011494253,0.000000000,0.000000000,0.42892720,0.000000000,0.0143678161,0.000000000,0.0000000000,0.000000000,0.000000000,0.132567050, -5.0240550,54.90337
Fishguard,0.26962731,0.000000000,0.034952978,0.016370603,0.0010449321,0.018286311,0.001044932,0.000000000,0.058899338,0.094914664,0.000000000,0.000000000,0.017241379,0.006704981,0.00000000,0.0029606409,0.000000000,0.00000000,0.000000000,0.0048763497,0.003831418,0.000000000,0.000000000,0.45736677,0.000000000,0.0118773946,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -4.9759890,51.99393
Inchnadamph,0.10368217,0.000000000,0.014534884,0.005813953,0.0000000000,0.003875969,0.003875969,0.000000000,0.026550388,0.086240310,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0498062016,0.011627907,0.000000000,0.000000000,0.58565891,0.000000000,0.0255813953,0.082751938,0.0000000000,0.000000000,0.000000000,0.000000000, -4.9742950,58.15221
Haverfordwest,0.25238593,0.000000000,0.034952978,0.001044932,0.0010449321,0.018286311,0.001044932,0.000000000,0.062730756,0.112156043,0.000000000,0.000000000,0.017241379,0.006704981,0.00000000,0.0029606409,0.000000000,0.00000000,0.000000000,0.0048763497,0.000000000,0.000000000,0.000000000,0.47269244,0.000000000,0.0118773946,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -4.9713190,51.80048
Dunoon,0.07364341,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.011627907,0.040697674,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0387596899,0.000000000,0.000000000,0.000000000,0.77228682,0.000000000,0.0406976744,0.003875969,0.0000000000,0.000000000,0.000000000,0.011627907, -4.9262140,55.95097
Pembroke,0.25430164,0.000000000,0.032079415,0.001044932,0.0010449321,0.018286311,0.001044932,0.000000000,0.056025775,0.109282480,0.000000000,0.000000000,0.017241379,0.002873563,0.00000000,0.0029606409,0.000000000,0.00000000,0.000000000,0.0048763497,0.000000000,0.000000000,0.000000000,0.48706026,0.000000000,0.0118773946,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -4.9086370,51.67404
Girvan,0.10019380,0.000000000,0.000000000,0.014534884,0.0000000000,0.000000000,0.002906977,0.000000000,0.021705426,0.035271318,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0290697674,0.000000000,0.000000000,0.000000000,0.72325581,0.000000000,0.0290697674,0.000000000,0.0000000000,0.000000000,0.000000000,0.040116279, -4.8542179,55.24016
Wadebridge,0.15000000,0.000000000,0.021317829,0.008139535,0.0023255814,0.000000000,0.008527132,0.013953488,0.091860465,0.082558140,0.000000000,0.000000000,0.038759690,0.009689922,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.003875969,0.000000000,0.000000000,0.52926357,0.000000000,0.0203488372,0.000000000,0.0096899225,0.000000000,0.000000000,0.009689922, -4.8364560,50.51665
Invergarry,0.07364341,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.019767442,0.069767442,0.003875969,0.000000000,0.011627907,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0468992248,0.011627907,0.000000000,0.000000000,0.71065891,0.000000000,0.0197674419,0.017829457,0.0000000000,0.000000000,0.000000000,0.011627907, -4.8002610,57.07095
St Austell,0.15000000,0.000000000,0.021317829,0.008139535,0.0023255814,0.000000000,0.008527132,0.013953488,0.091860465,0.094186047,0.000000000,0.000000000,0.038759690,0.009689922,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.015503876,0.000000000,0.000000000,0.50600775,0.000000000,0.0203488372,0.000000000,0.0096899225,0.000000000,0.000000000,0.009689922, -4.7834252,50.34038
Greenock,0.06782946,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.017441860,0.040697674,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0387596899,0.000000000,0.000000000,0.000000000,0.77228682,0.000000000,0.0406976744,0.003875969,0.0000000000,0.000000000,0.000000000,0.011627907, -4.7719830,55.95648
Helensburgh,0.06782946,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.017441860,0.040697674,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0387596899,0.000000000,0.000000000,0.000000000,0.77228682,0.000000000,0.0406976744,0.003875969,0.0000000000,0.000000000,0.000000000,0.011627907, -4.7340140,56.00232
Bodmin,0.15000000,0.000000000,0.021317829,0.008139535,0.0023255814,0.000000000,0.008527132,0.013953488,0.091860465,0.094186047,0.000000000,0.000000000,0.038759690,0.009689922,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.003875969,0.000000000,0.000000000,0.51763566,0.000000000,0.0203488372,0.000000000,0.0096899225,0.000000000,0.000000000,0.009689922, -4.7188629,50.47150
Tenby,0.25430164,0.000000000,0.032079415,0.001044932,0.0010449321,0.018286311,0.001044932,0.000000000,0.056025775,0.109282480,0.000000000,0.000000000,0.017241379,0.002873563,0.00000000,0.0029606409,0.000000000,0.00000000,0.000000000,0.0048763497,0.000000000,0.000000000,0.000000000,0.48706026,0.000000000,0.0118773946,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -4.7035790,51.67274
Camelford,0.14767442,0.000000000,0.021317829,0.008139535,0.0023255814,0.000000000,0.006201550,0.013953488,0.089534884,0.068604651,0.000000000,0.000000000,0.038759690,0.009689922,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.015503876,0.000000000,0.000000000,0.53856589,0.000000000,0.0203488372,0.000000000,0.0096899225,0.000000000,0.000000000,0.009689922, -4.6823640,50.62206
Irvine,0.07364341,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.015503876,0.044573643,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0329457364,0.000000000,0.000000000,0.000000000,0.77034884,0.000000000,0.0406976744,0.003875969,0.0000000000,0.000000000,0.000000000,0.011627907, -4.6696364,55.61157
Cardigan,0.26962731,0.000000000,0.027290143,0.016370603,0.0010449321,0.018286311,0.001044932,0.000000000,0.057941484,0.093956809,0.000000000,0.000000000,0.022988506,0.006704981,0.00000000,0.0029606409,0.000000000,0.00000000,0.000000000,0.0048763497,0.003831418,0.000000000,0.000000000,0.46502961,0.000000000,0.0080459770,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -4.6608640,52.08370
Holyhead,0.41228070,0.000000000,0.005263158,0.054385965,0.0035087719,0.079824561,0.000000000,0.000000000,0.007894737,0.139473684,0.000000000,0.000000000,0.013157895,0.005263158,0.00000000,0.0035087719,0.000000000,0.00000000,0.000000000,0.0000000000,0.005263158,0.000000000,0.005263158,0.26491228,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -4.6330380,53.30944
Ayr,0.06782946,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.015503876,0.044573643,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0329457364,0.000000000,0.000000000,0.000000000,0.77616279,0.000000000,0.0406976744,0.003875969,0.0000000000,0.000000000,0.000000000,0.011627907, -4.6291790,55.45856
Dumbarton,0.06782946,0.000000000,0.000000000,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.017441860,0.040697674,0.003875969,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0329457364,0.000000000,0.000000000,0.000000000,0.77810078,0.000000000,0.0406976744,0.003875969,0.0000000000,0.000000000,0.000000000,0.011627907, -4.5645540,55.94529
Bude,0.15639535,0.000000000,0.025193798,0.008139535,0.0023255814,0.000000000,0.006201550,0.002325581,0.086627907,0.094767442,0.000000000,0.000000000,0.038759690,0.005813953,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.015503876,0.000000000,0.000000000,0.52209302,0.000000000,0.0164728682,0.000000000,0.0096899225,0.000000000,0.000000000,0.009689922, -4.5436780,50.82664
