index,placename,longitude,latitude,oursel,ourself,ourselfs,ourseln,ourselns,oursels,ourselves,oursen,oursens,us,ussel,usself,usselfs,ussels,usselves,ussen,ussens,wesels,weselves
446,Thetford,0.751657,52.412859999999995,0.01,0.38631640800769707,0.01,0.01,0.01,0.010986057441848546,0.7646132012041664,0.01,0.01,0.01,0.01,0.01,0.295578526700958,0.1369529907407319,0.06536288211186636,0.01,0.01,0.01,0.01
447,Ashford,0.8750190000000001,51.14647,0.01,0.45577465058042244,0.01,0.01,0.01,0.055548463951897005,0.746142487908925,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
448,Faversham,0.889358,51.31599,0.01,0.32481059287684694,0.01,0.01,0.01,0.05542173750425444,0.788632281604018,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
449,Colchester,0.891874,51.89593,0.01,0.13180820690617268,0.01,0.01,0.01,0.011245077717392898,0.8837881880022346,0.01,0.01,0.01,0.01,0.01,0.30254743541423645,0.140181956326071,0.06690395467812629,0.01,0.01,0.01,0.01
450,New Romney,0.939473,50.98512,0.01,0.4471107196676916,0.01,0.01,0.01,0.05449252972349122,0.7242208468772946,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
451,Canterbury,1.0789089,51.280229999999996,0.01,0.3288281577160973,0.01,0.01,0.01,0.05610724600924239,0.8034218233802177,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
452,Ipswich,1.14822,52.056740000000005,0.01,0.1979254877861025,0.01,0.01,0.01,0.011257201262757087,0.8164433428868977,0.01,0.01,0.37879304148571463,0.01,0.01,0.30287361791383716,0.14033308932394536,0.06697608518268736,0.01,0.01,0.01,0.01
453,Clacton,1.153035,51.78953,0.01,0.38684659685148204,0.01,0.01,0.01,0.06600680634222601,0.7214392851374949,0.01,0.01,0.01,0.01,0.01,0.2959841849491474,0.13714094793413245,0.06545258751959693,0.01,0.01,0.01,0.01
454,Folkestone,1.169456,51.0814,0.01,0.45506285825698095,0.01,0.01,0.01,0.05546171281255749,0.7443414975777778,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
455,Sheringham,1.2109589,52.944419999999994,0.01,0.4547204857333875,0.01,0.01,0.01,0.011083997984764315,0.6321810110698896,0.01,0.30117401242393266,0.3729649438813865,0.01,0.01,0.29821360498382415,0.1381739246688571,0.06594559125884297,0.01,0.01,0.01,0.01
456,Harwich,1.260297,51.93473,0.01,0.25549184528493446,0.01,0.01,0.01,0.06539103632209983,0.7552757660261837,0.01,0.01,0.01,0.01,0.01,0.29322298201231367,0.13586157556408185,0.06484198774409362,0.01,0.01,0.01,0.01
457,Norwich,1.297355,52.63089,0.01,0.3993729244368317,0.01,0.01,0.01,0.01135735836644726,0.7579810070980861,0.01,0.01,0.3821632232074109,0.01,0.01,0.30556833249220866,0.14158165505982512,0.06757198202701199,0.01,0.01,0.01,0.01
458,Cromer,1.301866,52.93145,0.01,0.45006228964217704,0.01,0.01,0.01,0.010970452323522322,0.6513061830435849,0.01,0.2980887444764185,0.36914423977201616,0.01,0.01,0.29515867290825076,0.1367584562012074,0.0652700375664143,0.01,0.01,0.01,0.01
459,Cromer,1.301866,52.93145,0.01,0.45006228964217704,0.01,0.01,0.01,0.010970452323522322,0.6513061830435849,0.01,0.2980887444764185,0.36914423977201616,0.01,0.01,0.29515867290825076,0.1367584562012074,0.0652700375664143,0.01,0.01,0.01,0.01
460,Dover,1.3134027,51.12788,0.01,0.38841363214896674,0.01,0.01,0.01,0.05522848796358275,0.7619813972605091,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
461,Felixstowe,1.3512549999999999,51.961729999999996,0.01,0.25810783642902274,0.01,0.01,0.01,0.06606057773830666,0.7223586049424892,0.01,0.01,0.3704782362697786,0.01,0.01,0.2962253037628647,0.13725266762849256,0.06550590743011905,0.01,0.01,0.01,0.01
462,Margate,1.3868339,51.38965,0.01,0.3250653685827562,0.01,0.01,0.01,0.05546520933862506,0.7895701671383829,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
463,Ramsgate,1.4198950000000001,51.33555,0.01,0.324884269958663,0.01,0.01,0.01,0.05543430886731351,0.7889035031830257,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
464,Great Yarmouth,1.728047,52.59823000000001,0.01,0.3901663338464427,0.01,0.01,0.01,0.011095541547453694,0.731123600466596,0.01,0.01,0.37335336124760105,0.01,0.01,0.2985241831207643,0.13831782756054342,0.06601427108608861,0.01,0.01,0.01,0.01
465,Lowestoft,1.7534490000000003,52.48114,0.01,0.39095906725048285,0.01,0.01,0.01,0.011118085282413778,0.733436157234885,0.01,0.01,0.37411193433629847,0.01,0.01,0.2991307195421429,0.13859885939945307,0.06614839777333349,0.01,0.01,0.01,0.01
466,Swaffham,0.687481,52.64747,0.01,0.39094586563037187,0.01,0.01,0.01,0.011117709299148428,0.7032265424019256,0.01,0.01,0.3740992943652752,0.01,0.01,0.2991206037585486,0.1385941723647338,0.06614616081526375,0.01,0.01,0.01,0.01
467,Dereham,0.9378270000000001,52.681619999999995,0.01,0.4037144140826111,0.01,0.01,0.01,0.011480820978652169,0.73948946148885,0.01,0.01,0.3863176227477725,0.01,0.01,0.30889007891592285,0.14312074895912666,0.06830653782280025,0.01,0.01,0.01,0.01
468,Ely,0.262363,52.39954,0.01,0.3382935822269604,0.01,0.01,0.01,0.011544461887793568,0.7850066032888103,0.01,0.01,0.01,0.01,0.01,0.31060232976309843,0.14391410115908634,0.0686851771357403,0.01,0.01,0.01,0.01
469,March,0.088622,52.551719999999996,0.01,0.27440039326991844,0.01,0.01,0.01,0.01,0.7841219279372789,0.01,0.3180502634244604,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
470,St Neots,-0.26510300000000003,52.23008,0.01,0.25771954213006343,0.01,0.01,0.01,0.01,0.7042508197631494,0.16303199620969516,0.01,0.6781883099395795,0.01,0.01,0.01,0.01,0.32703678606476444,0.01,0.01,0.01,0.01
471,Banham,1.0402849,52.45125,0.01,0.3874772055334701,0.01,0.01,0.01,0.011019068176138257,0.7232788927133094,0.01,0.01,0.37078011233456293,0.01,0.01,0.2964666764542537,0.13736450495422056,0.06555928348198713,0.01,0.01,0.01,0.01
472,Holt,1.086747,52.90936,0.01,0.4602799594149818,0.01,0.01,0.01,0.011219512431587083,0.6448869980601024,0.01,0.30485620631706795,0.37752486333678925,0.01,0.01,0.301859604538313,0.13986325761465604,0.06675185090740357,0.01,0.01,0.01,0.01
473,Hunstanton,0.49103199999999997,52.93891,0.01,0.40632641262439184,0.01,0.01,0.01,0.01,0.721821285829033,0.01,0.3139748088566465,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
474,Horncastle,-0.11245,53.20731,0.01,0.3134834719973654,0.01,0.01,0.01,0.04862637513400528,0.5569103495607692,0.23796956425983784,0.8324027602690882,0.13089813859530425,0.01,0.01,0.7195576701724296,0.01,0.15911968874434915,0.0502274022992229,0.019938733663827937,0.01,0.01
475,Market Weighton,-0.6677465,53.86484,0.01,0.5047999324657612,0.01,0.01,0.01,0.04533312367221604,0.3218510029471566,0.2218529257617117,0.6774845588280466,0.3660989359522495,0.01,0.121037841331818,0.9147615731433419,0.2260504020715069,0.31017215270072307,0.10926000449231398,0.39035575637526493,0.01,0.01
476,Hawes,-2.1968695,54.303830000000005,0.15290685687271893,0.257241682971694,0.01,0.9486361138448549,0.01,0.10112510707453502,0.38995158895261284,0.22973608341531832,0.01,0.506793179816384,0.9102913362683885,0.08617036292742858,0.4631078389983106,0.01,0.34563222530244686,0.4741204053468051,0.017644803131966372,0.01,0.01
477,Reeth,-1.9428115000000001,54.38946,0.4216137871498754,0.4707261778592265,0.01,0.804830000320429,0.01,0.1003987511570889,0.42517491633619386,0.01,0.01,0.7985103701575995,0.01,0.01,0.4911301912183078,0.01,0.21721256377097026,0.01,0.01,0.01,0.01
478,Aysgarth,-1.9967433999999997,54.29159,0.22168695286727855,0.3593724533024257,0.01,0.7859135850471443,0.01,0.09803901746295407,0.3635289637492089,0.33307525805836247,0.01,0.7797424890449276,0.01,0.01,0.4795868557976172,0.01,0.31816092462239104,0.5646399859096793,0.029236267456546755,0.01,0.01
479,Stanhope,-2.011302,54.74946,0.9369497726037593,0.444630797474736,0.01,0.815838421319847,0.01,0.17578800074616618,0.2633137420580478,0.01,0.01,0.5603762451390247,0.01,0.01,0.01,0.3460083207534518,0.11009179270603216,0.01,0.01,0.01,0.9696269112095255
480,Keswick,-3.134706,54.60128,0.09671159877386351,0.5901936341423571,0.01,1.0,0.01,0.2789758386091285,0.3223141107175985,0.48435026491266014,0.01,0.35106771651664664,0.01,0.09083605575395724,0.01,0.01,0.14843745543735762,0.01,0.018600180695684646,0.01,0.01
481,Oxenholme,-2.7243327999999996,54.30134,0.09576602146296657,0.4580613574982234,0.01,0.1980445610881282,0.01,0.16844403198833732,0.40294985519566406,0.7194219553363095,0.01,0.16626033010254024,0.9501969628597335,0.08994792532884506,0.01,0.01,0.1469861394449808,0.3711787791783946,0.018418321342024827,0.01,0.01
