index,placename,longitude,latitude,oursel,ourself,ourselfs,ourseln,ourselns,oursels,ourselves,oursen,oursens,us,ussel,usself,usselfs,ussels,usselves,ussen,ussens,wesels,weselves
447,Ashford,0.8750190000000001,51.14647,0.01,0.29618500854487967,0.01,0.01,0.01,0.05541390587404885,0.26183201036858517,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
448,Faversham,0.889358,51.31599,0.01,0.2021141247068657,0.01,0.01,0.01,0.05293957134251292,0.2596407755239293,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
449,Colchester,0.891874,51.89593,0.01,0.10782083253791534,0.01,0.01,0.01,0.01412070865801025,0.3865322834416561,0.01,0.01,0.01,0.01,0.01,0.27171045401127075,0.12256255136598364,0.05186302513649109,0.01,0.01,0.01,0.01
450,New Romney,0.939473,50.98512,0.01,0.20177222579405646,0.01,0.01,0.01,0.037750010316457215,0.16464854475467233,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
451,Canterbury,1.0789089,51.280229999999996,0.01,0.25844787578796163,0.01,0.01,0.01,0.06769502021910366,0.34400610304350426,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
452,Ipswich,1.14822,52.056740000000005,0.01,0.16525452951649758,0.01,0.01,0.01,0.014428323837123213,0.3725428569882092,0.01,0.01,0.2562371033133019,0.01,0.01,0.2776295804518639,0.12523253784499802,0.05299284476191418,0.01,0.01,0.01,0.01
453,Clacton,1.153035,51.78953,0.01,0.20860494007877187,0.01,0.01,0.01,0.05463970314995976,0.20452234564852934,0.01,0.01,0.01,0.01,0.01,0.17522939360180725,0.07904208777061189,0.033447098964567795,0.01,0.01,0.01,0.01
454,Folkestone,1.169456,51.0814,0.01,0.2870698240759766,0.01,0.01,0.01,0.05370852592701532,0.2524493273188114,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
455,Sheringham,1.2109589,52.944419999999994,0.01,0.1845073168769893,0.01,0.01,0.01,0.01,0.1285054492735025,0.01,0.14980789402895453,0.1226098784587053,0.01,0.01,0.13284621013774953,0.059923975001377,0.025357163237362545,0.01,0.01,0.01,0.01
456,Harwich,1.260297,51.93473,0.01,0.11529841721014107,0.01,0.01,0.01,0.04530001283274879,0.17034992764125734,0.01,0.01,0.01,0.01,0.01,0.14527702972783266,0.06553124164142922,0.027729909296080348,0.01,0.01,0.01,0.01
457,Norwich,1.297355,52.63089,0.01,0.3945675316474516,0.01,0.01,0.01,0.01722478693588686,0.42521828172492565,0.01,0.01,0.30590036371962,0.01,0.01,0.3314390794361665,0.14950480777748973,0.06326379075315351,0.01,0.01,0.01,0.01
458,Cromer,1.301866,52.93145,0.01,0.2301506695353388,0.01,0.01,0.01,0.01,0.17713710546774575,0.01,0.18686730658007714,0.15294105758712917,0.01,0.01,0.1657096536868897,0.07474794451963307,0.03163000836974016,0.01,0.01,0.01,0.01
459,Cromer,1.301866,52.93145,0.01,0.2301506695353388,0.01,0.01,0.01,0.01,0.17713710546774575,0.01,0.18686730658007714,0.15294105758712917,0.01,0.01,0.1657096536868897,0.07474794451963307,0.03163000836974016,0.01,0.01,0.01,0.01
460,Dover,1.3134027,51.12788,0.01,0.2261716958896927,0.01,0.01,0.01,0.0493674558397711,0.2338912754693724,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
461,Felixstowe,1.3512549999999999,51.961729999999996,0.01,0.14135341105145885,0.01,0.01,0.01,0.05553685375327681,0.2085872502482083,0.01,0.01,0.1643827262386705,0.01,0.01,0.17810655337987713,0.08033991064743504,0.03399627993161866,0.01,0.01,0.01,0.01
462,Margate,1.3868339,51.38965,0.01,0.20530855829251948,0.01,0.01,0.01,0.05377628646547579,0.2644247536990246,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
463,Ramsgate,1.4198950000000001,51.33555,0.01,0.2030330178618733,0.01,0.01,0.01,0.053180256202149646,0.26101690831271007,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
464,Great Yarmouth,1.728047,52.59823000000001,0.01,0.24748269281799434,0.01,0.01,0.01,0.010803820163080118,0.250661528593614,0.01,0.01,0.19186841205925267,0.01,0.01,0.20788693773533765,0.09377318063532245,0.039680642824544185,0.01,0.01,0.01,0.01
465,Lowestoft,1.7534490000000003,52.48114,0.01,0.25773581567285225,0.01,0.01,0.01,0.011251418717033614,0.26282968847497096,0.01,0.01,0.19981745438786833,0.01,0.01,0.21649962207398823,0.09765817126071473,0.04132459821070526,0.01,0.01,0.01,0.01
466,Swaffham,0.687481,52.64747,0.01,0.16805225377233513,0.01,0.01,0.01,0.01,0.15111917770321115,0.01,0.01,0.13028756913764128,0.01,0.01,0.14116488822574783,0.0636763459367076,0.026944999864223936,0.01,0.01,0.01,0.01
467,Dereham,0.9378270000000001,52.681619999999995,0.01,0.3195927797160889,0.01,0.01,0.01,0.013951774588818088,0.32620602585563496,0.01,0.01,0.24777392417218222,0.01,0.01,0.2684598273076219,0.12109626585338767,0.05124255826835323,0.01,0.01,0.01,0.01
468,Ely,0.262363,52.39954,0.01,0.192190068798923,0.01,0.01,0.01,0.010068034154491362,0.23246909365165697,0.01,0.01,0.01,0.01,0.01,0.19372895492507813,0.08738682902535029,0.036978222628595306,0.01,0.01,0.01,0.01
469,March,0.088622,52.551719999999996,0.01,0.12962131053281178,0.01,0.01,0.01,0.01,0.1858708669853168,0.01,0.1841770739275813,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
470,St Neots,-0.26510300000000003,52.23008,0.01,0.1371606413891824,0.01,0.01,0.01,0.01,0.1975707245309387,0.10723357999826945,0.01,0.2924292641054012,0.01,0.01,0.01,0.01,0.16493946788423833,0.01,0.01,0.01,0.01
471,Banham,1.0402849,52.45125,0.01,0.21551234631490623,0.01,0.01,0.01,0.01,0.21271988942485706,0.01,0.01,0.1670824379505792,0.01,0.01,0.1810316560298308,0.08165935948899801,0.03455461204590335,0.01,0.01,0.01,0.01
472,Holt,1.086747,52.90936,0.01,0.23526889497603806,0.01,0.01,0.01,0.01,0.17570233527786056,0.01,0.19102298100393178,0.1563422584338902,0.01,0.01,0.16939480552795774,0.07641023467131644,0.03233341569081869,0.01,0.01,0.01,0.01
473,Hunstanton,0.49103199999999997,52.93891,0.01,0.15022720576878,0.01,0.01,0.01,0.01,0.12675124564036075,0.01,0.1423037913436021,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
474,Horncastle,-0.11245,53.20731,0.01,0.13994804461045274,0.01,0.01,0.01,0.03332405827301512,0.13202938260043595,0.1312953679927695,0.4555476692796679,0.04734499042990818,0.01,0.01,0.35267155836440334,0.01,0.06731656300430687,0.018983518150335894,0.01068349162299367,0.01,0.01
475,Market Weighton,-0.6677465,53.86484,0.01,0.22054841864440855,0.01,0.01,0.01,0.030404236888856878,0.08651381064789498,0.11979139525319007,0.362854231470345,0.1295900037289088,0.01,0.056974854712482155,0.4387783756509799,0.10555903017642382,0.12842018495725885,0.040413798501184046,0.20469569221642564,0.01,0.01
476,Hawes,-2.1968695,54.303830000000005,0.02591833976403054,0.0417695979716254,0.01,0.15874982394010298,0.01,0.025206453752958373,0.01,0.046102446086716514,0.01,0.06667117212753898,0.15261885350235038,0.015074894165925922,0.08255696686846288,0.01,0.05318375624789317,0.06517655443745729,0.01,0.01,0.01
477,Reeth,-1.9428115000000001,54.38946,0.21820792600604577,0.2333795528617676,0.01,0.41123801532565263,0.01,0.07641112006676191,0.12481516082696605,0.01,0.01,0.3207475804266649,0.01,0.01,0.26732755619371407,0.01,0.10205286960343618,0.01,0.01,0.01,0.01
478,Aysgarth,-1.9967433999999997,54.29159,0.07301935630694122,0.11339173122296639,0.01,0.255567746135474,0.01,0.04748641177952716,0.05587109401610744,0.12988373753760585,0.01,0.1993316112644318,0.01,0.01,0.1661332329945958,0.01,0.09513257857698598,0.15083149284125671,0.011071895618578263,0.01,0.01
479,Stanhope,-2.011302,54.74946,0.6277286992601545,0.28536056149766253,0.01,0.5396264263753262,0.01,0.17318785737633255,0.1319878437834634,0.01,0.01,0.291381854132687,0.01,0.01,0.01,0.23734845021501363,0.0669568756694831,0.01,0.01,0.01,0.5396264263753262
480,Keswick,-3.134706,54.60128,0.04464423202762707,0.2609877059654179,0.01,0.4557431760550394,0.01,0.18937642917929973,0.0881700518081343,0.26470422519734776,0.01,0.12577803318336167,0.01,0.04327740324590754,0.01,0.01,0.062203505027990616,0.01,0.01,0.01,0.01
481,Oxenholme,-2.7243327999999996,54.30134,0.036679466170296084,0.16806371228200323,0.01,0.07488724636537833,0.01,0.0948723650896079,0.07786103110132261,0.3262194015683032,0.01,0.04942279593250178,0.35997534678654913,0.035556486833824494,0.01,0.01,0.05110607249187561,0.11529679450259447,0.01,0.01,0.01
