placename,where_is_x,where_is_x_at,where_to_is_x,where_x_to,longitude,latitude
Montrose,0.9973864,0.0017424132,0.00000000000,0.0008712066, -2.4661150,56.70692
Turriff,0.9895418,0.0104581673,0.00000000000,0.0000000000, -2.4623000,57.53893
Weymouth,0.9933993,0.0044004400,0.00000000000,0.0022002200, -2.4576210,50.61443
Crewe,0.9861348,0.0124057407,0.00000000000,0.0014594989, -2.4438209,53.10041
Fortuneswell,0.9939970,0.0040020010,0.00000000000,0.0020010005, -2.4422190,50.55919
Dorchester,0.9929653,0.0044766574,0.00000000000,0.0025580900, -2.4411810,50.71116
Alston,0.9891547,0.0101410491,0.00000000000,0.0007042395, -2.4386850,54.81217
Kelso,0.9929646,0.0070353723,0.00000000000,0.0000000000, -2.4322070,55.60003
Wincanton,0.9915983,0.0036007201,0.00000000000,0.0048009602, -2.4160070,51.05569
Clitheroe,0.9813834,0.0156771624,0.00000000000,0.0029394680, -2.3930830,53.87110
Sark,0.9943745,0.0034242387,0.00000000000,0.0022012963, -2.3666256,49.43007
Bath,0.9937842,0.0039958561,0.00044398402,0.0017759361, -2.3590167,51.38106
Kidderminster,0.9921554,0.0067239447,0.00000000000,0.0011206575, -2.2496839,52.38860
Manchester,0.9889309,0.0096959077,0.00000000000,0.0013732003, -2.2426305,53.48076
Burnley,0.9845122,0.0106812610,0.00053406305,0.0042725044, -2.2405035,53.78929
Gloucester,0.9914825,0.0076049483,0.00000000000,0.0009125938, -2.2381560,51.86424
Newcastle-under-Lyme,0.9937094,0.0062906270,0.00000000000,0.0000000000, -2.2273002,53.01321
Worcester,0.9931639,0.0047326906,0.00000000000,0.0021034181, -2.2215750,52.19364
Trowbridge,0.9934818,0.0044812602,0.00040738729,0.0016295492, -2.2088530,51.31966
Shaftesbury,0.9940789,0.0059210526,0.00000000000,0.0000000000, -2.1980830,51.00460
Alderney,0.9944327,0.0034464475,0.00000000000,0.0021208908, -2.1973557,49.71500
Stoke-on-Trent,0.9936508,0.0063492063,0.00000000000,0.0000000000, -2.1794040,53.00267
Colne,0.9817610,0.0154329751,0.00000000000,0.0028059955, -2.1769910,53.85564
Blandford Forum,0.9950769,0.0024615385,0.00000000000,0.0024615385, -2.1653530,50.85691
Rochdale,0.9897354,0.0079835766,0.00000000000,0.0022810219, -2.1561000,53.60971
Jersey,0.9939701,0.0040199081,0.00000000000,0.0020099541, -2.1312500,49.21444
Wolverhampton,0.9938058,0.0058681529,0.00000000000,0.0003260085, -2.1288200,52.58697
Stafford,0.9943992,0.0032671095,0.00000000000,0.0023336497, -2.1206600,52.80669
Macclesfield,0.9935719,0.0057853010,0.00000000000,0.0006428112, -2.1192870,53.25866
Hexham,0.9781364,0.0218636127,0.00000000000,0.0000000000, -2.1121439,54.97266
Aberdeen,0.9947891,0.0044665012,0.00000000000,0.0007444169, -2.0942780,57.14972
Dudley,0.9912931,0.0087068688,0.00000000000,0.0000000000, -2.0811120,52.51226
Cheltenham,0.9926305,0.0064483112,0.00000000000,0.0009211873, -2.0782533,51.89939
Bromsgrove,0.9900442,0.0099557522,0.00000000000,0.0000000000, -2.0619060,52.33559
Skipton,0.9870247,0.0119772432,0.00000000000,0.0009981036, -2.0162787,53.96285
Fraserburgh,0.9892927,0.0087605451,0.00000000000,0.0019467878, -2.0076310,57.69335
Berwick,0.9928642,0.0071357780,0.00000000000,0.0000000000, -2.0053950,55.77024
Poole,0.9933496,0.0033252051,0.00000000000,0.0033252051, -1.9872480,50.71505
Walsall,0.9907405,0.0070807937,0.00000000000,0.0021787057, -1.9829190,52.58621
Cirencester,0.9927913,0.0072086504,0.00000000000,0.0000000000, -1.9682430,51.71849
Evesham,1.0000000,0.0000000000,0.00000000000,0.0000000000, -1.9467700,52.09215
Buxton,0.9916435,0.0075208914,0.00000000000,0.0008356546, -1.9148300,53.25908
